,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10308,10122,129,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,718362,344041,342365,31956,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,86,103,2114,2303,14,5,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2326580,2309365,14733,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,97828949,44639284,47518007,5671658,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,1021,1284,124301,126606,536,295,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64910,64380,296,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,1767699,940234,784304,43161,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,594,506,926,2026,75,63,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,729994,718101,7997,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,47160039,24589714,21548525,1021800,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,2390,14812,68280,85482,672,208,2,,,1332900000,Assam,34293000
4,Bihar,838483,823571,12270,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,139846447,71748523,62985994,5111930,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,19979,35965,98258,154202,388,386,1,,,1332900000,Bihar,119520000
5,Chandigarh,94848,93183,1165,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,2208641,1180111,970807,57723,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,74,290,1323,1687,88,49,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1158658,1141957,14045,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,41140085,20905490,19142468,1092127,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,8691,24797,121819,155307,505,238,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11510,11493,4,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,1450925,777802,624342,48781,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,25,38,373,436,2,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1943517,1915332,26291,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,35434084,18153848,15356981,1923255,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,3792,7604,32414,43810,491,605,2,,,1332900000,Delhi,19814000
9,Goa,250615,246004,3845,2022-07-17,TT,43750599,525709,43081441,2022-07-17 12:11:36.540224,869425632,2022-07-16 00:00:00,392569,1999836705,1019063459,925881434,54891812,2796971,1436160,1286619,74192,https://www.icmr.gov.in/,20528,49,17790,2010084,527062,151427,2688573,90,89,642,821,91,111,0,,,1332900000,Goa,1540000
