,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-07-17,TT,Andaman and Nicobar Islands,,,,10308,129,10122,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
1,2022-07-17,TT,Andhra Pradesh,,,,2326580,14733,2309365,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
2,2022-07-17,TT,Arunachal Pradesh,,,,64910,296,64380,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
3,2022-07-17,TT,Assam,,,,729994,7997,718101,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
4,2022-07-17,TT,Bihar,,,,838483,12270,823571,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
5,2022-07-17,TT,Chandigarh,,,,94848,1165,93183,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
6,2022-07-17,TT,Chhattisgarh,,,,1158658,14045,1141957,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
7,2022-07-17,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11510,4,11493,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
8,2022-07-17,TT,Delhi,,,,1943517,26291,1915332,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
9,2022-07-17,TT,Goa,,,,250615,3845,246004,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
10,2022-07-17,TT,Gujarat,,,,1242087,10954,1226501,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
11,2022-07-17,TT,Haryana,,,,1022034,10632,1009369,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
12,2022-07-17,TT,Himachal Pradesh,,,,289781,4148,283323,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
13,2022-07-17,TT,Jammu and Kashmir,,,,456829,4758,451104,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
14,2022-07-17,TT,Jharkhand,,,,437737,5325,431345,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
15,2022-07-17,TT,Karnataka,,,,3985376,40130,3937950,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
16,2022-07-17,TT,Kerala,,,,6690404,70250,6595509,,,2022-07-17 12:12:40.078504,,,,43750599,525709,43081441,869425632,1999889097
