,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-28,KA,Bagalkote,,,,35187,333,34850,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
1,2021-12-28,KA,Ballari,,,,97845,1687,96056,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
2,2021-12-28,KA,Belagavi,,,,80118,948,79086,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
3,2021-12-28,KA,Bengaluru Rural,,,,62146,892,61225,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
4,2021-12-28,KA,Bengaluru Urban,,,,1261997,16388,1239486,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
5,2021-12-28,KA,Bidar,,,,24352,404,23943,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
6,2021-12-28,KA,Chamarajanagara,,,,33117,504,32590,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
7,2021-12-28,KA,Chikkaballapura,,,,44007,432,43557,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
8,2021-12-28,KA,Chikkamagaluru,,,,51451,398,51016,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
9,2021-12-28,KA,Chitradurga,,,,36768,210,36531,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
10,2021-12-28,KA,Dakshina Kannada,,,,116308,1693,114485,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
11,2021-12-28,KA,Davanagere,,,,51031,608,50412,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
12,2021-12-28,KA,Dharwad,,,,61493,1325,60136,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
13,2021-12-28,KA,Gadag,,,,26074,319,25755,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
14,2021-12-28,KA,Hassan,,,,112284,1262,110959,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
15,2021-12-28,KA,Haveri,,,,21961,643,21317,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
16,2021-12-28,KA,Kalaburagi,,,,61977,823,61143,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
17,2021-12-28,KA,Kodagu,,,,37728,338,37168,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
18,2021-12-28,KA,Kolar,,,,47130,643,46431,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
19,2021-12-28,KA,Koppal,,,,35209,528,34672,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
20,2021-12-28,KA,Mandya,,,,73939,655,73249,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
21,2021-12-28,KA,Mysuru,,,,180241,2428,177710,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
22,2021-12-28,KA,Other State,,,,36,3,33,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
23,2021-12-28,KA,Raichur,,,,39992,333,39658,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
24,2021-12-28,KA,Ramanagara,,,,24222,323,23894,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
25,2021-12-28,KA,Shivamogga,,,,69726,1090,68557,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
26,2021-12-28,KA,Tumakuru,,,,121324,1141,120094,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
27,2021-12-28,KA,Udupi,,,,77067,491,76500,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
28,2021-12-28,KA,Uttara Kannada,,,,56660,775,55785,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
29,2021-12-28,KA,Vijayapura,,,,36294,495,35789,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
30,2021-12-28,KA,Yadgir,,,,27548,206,27342,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
31,2021-12-28,KA,Unknown,,,,0,0,0,,2021-12-29 11:38:40.649567,,,,3005232,38318,2959429,
