Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-10,KL,Alappuzha,308386,1568,303704,,1501196,726267,2227463,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Ernakulam,576678,2559,553879,,2906035,1508417,4414452,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Idukki,137700,393,129617,237691.0,849819,406633,1256452,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Kannur,266008,1849,258256,392136.0,1866456,808981,2675437,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Kasaragod,135504,531,131539,,896608,461345,1357953,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Kollam,377510,2132,365246,,1927679,902824,2830503,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Kottayam,308931,1153,303973,,1462213,704918,2167131,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Kozhikode,510763,2772,500209,955060.0,2304807,1021090,3325897,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Malappuram,558206,2348,548760,469850.0,2761906,964896,3726802,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Palakkad,365293,2558,352089,226562.0,1956891,777872,2734763,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Pathanamthitta,184749,857,174654,306034.0,1038665,594888,1633553,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Thiruvananthapuram,441016,4054,425533,436661.0,2547872,1365184,3913056,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Thrissur,503820,3036,494412,639055.0,2268678,1069447,3338125,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
2021-10-10,KL,Wayanad,120236,448,114995,211953.0,652928,364502,1017430,4794800,26258,4656866,36238696.0,24941753,11677264,36619017
