Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-10,JK,Anantnag,16554,205,16324,,752609,306208,1058817,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Bandipora,9775,102,9637,,290504,116941,407445,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Baramulla,24399,282,24031,,728553,355583,1084136,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Budgam,23681,207,23374,,578694,260442,839136,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Doda,7805,133,7638,,307847,110378,418225,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Ganderbal,10373,79,10249,,219182,115779,334961,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Jammu,53237,1144,52027,,1137390,572721,1710111,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Kathua,9320,151,9156,,440562,198182,638744,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Kishtwar,4817,44,4770,,139881,67184,207065,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Kulgam,11479,117,11361,,381923,159007,540930,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Kupwara,14385,166,14193,,572022,252661,824683,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Pulwama,15493,194,15275,139552.0,414246,167251,581497,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Punch,6456,98,6259,,383529,140341,523870,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Rajouri,11256,237,10998,,481926,201494,683420,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Ramban,6037,67,5962,,216989,110028,327017,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Reasi,6601,43,6528,,230410,100610,331020,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Samba,7151,120,7029,,276943,107270,384213,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Shopiyan,5607,58,5548,,202307,83618,285925,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Srinagar,74699,842,73392,,923934,381791,1305725,330533,4426,325016,15350279.0,9062906,3999183,13062089
2021-10-10,JK,Udhampur,11408,137,11265,,383455,191694,575149,330533,4426,325016,15350279.0,9062906,3999183,13062089
