,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-07-04,TN,Railway Quarantine,,,,,,,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
1,2022-07-04,TN,Airport Quarantine,,,,,,,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
2,2022-07-04,TN,Other State,,,,,,,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
3,2022-07-04,TN,Ariyalur,,,,19938,267,19625,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
4,2022-07-04,TN,Chengalpattu,,,,241025,2658,235961,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
5,2022-07-04,TN,Chennai,,,,765677,9068,750075,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
6,2022-07-04,TN,Coimbatore,,,,331734,2617,328319,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
7,2022-07-04,TN,Cuddalore,,,,74381,895,73418,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
8,2022-07-04,TN,Dharmapuri,,,,36235,283,35929,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
9,2022-07-04,TN,Dindigul,,,,37538,665,36826,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
10,2022-07-04,TN,Erode,,,,132935,734,132029,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
11,2022-07-04,TN,Kallakurichi,,,,36568,215,36314,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
12,2022-07-04,TN,Kancheepuram,,,,95545,1302,93721,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
13,2022-07-04,TN,Kanyakumari,,,,87265,1085,85680,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
14,2022-07-04,TN,Karur,,,,29804,372,29406,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
15,2022-07-04,TN,Krishnagiri,,,,59805,370,59332,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
16,2022-07-04,TN,Madurai,,,,91511,1236,89983,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
17,2022-07-04,TN,Nagapattinam,,,,25493,375,25081,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
18,2022-07-04,TN,Namakkal,,,,68164,534,67520,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
19,2022-07-04,TN,Nilgiris,,,,42306,226,42020,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
20,2022-07-04,TN,Perambalur,,,,14590,249,14253,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
21,2022-07-04,TN,Pudukkottai,,,,34534,426,34064,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
22,2022-07-04,TN,Ramanathapuram,,,,24728,368,24322,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
23,2022-07-04,TN,Ranipet,,,,54274,787,53297,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
24,2022-07-04,TN,Salem,,,,127760,1762,125780,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
25,2022-07-04,TN,Sivaganga,,,,24042,219,23696,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
26,2022-07-04,TN,Tenkasi,,,,32903,490,32316,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
27,2022-07-04,TN,Thanjavur,,,,92303,1040,91176,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
28,2022-07-04,TN,Theni,,,,50692,533,50109,,2022-07-05 11:59:11.819290,,,,3485429,38026,3431787,67277229,0,0
