"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16931","16652","15","264"
"2","Chengalpattu","174200","171041","622","2537"
"3","Chennai","558879","549048","1212","8619"
"4","Coimbatore","251050","247311","1265","2474"
"5","Cuddalore","64442","63493","76","873"
"6","Dharmapuri","28862","28488","95","279"
"7","Dindigul","33266","32565","50","651"
"8","Erode","106700","105279","722","699"
"9","Kallakurichi","31573","31336","27","210"
"10","Kancheepuram","75739","74242","232","1265"
"11","Kanyakumari","62850","61688","103","1059"
"12","Karur","24715","24185","168","362"
"13","Krishnagiri","43909","43446","109","354"
"14","Madurai","75566","74297","84","1185"
"15","Mayiladuthurai","23392","23044","30","318"
"16","Nagapattinam","21369","20946","66","357"
"17","Namakkal","53800","52823","466","511"
"18","Nilgiris","34176","33802","158","216"
"19","Perambalur","12110","11852","13","245"
"20","Pudukottai","30341","29897","25","419"
"21","Ramanathapuram","20639","20262","18","359"
"22","Ranipet","43600","42772","50","778"
"23","Salem","101645","99424","508","1713"
"24","Sivagangai","20428","20156","62","210"
"25","Tenkasi","27397","26905","6","486"
"26","Thanjavur","76189","75041","150","998"
"27","Theni","43612","43078","13","521"
"28","Thirupathur","29408","28751","30","627"
"29","Thiruvallur","120393","118243","300","1850"
"30","Thiruvannamalai","55229","54507","51","671"
"31","Thiruvarur","41915","41376","79","460"
"32","Thoothukudi","56520","56072","37","411"
"33","Tirunelveli","49681","49186","62","433"
"34","Tiruppur","97576","95929","646","1001"
"35","Trichy","78578","77282","212","1084"
"36","Vellore","50275","48977","157","1141"
"37","Villupuram","46040","45636","46","358"
"38","Virudhunagar","46404","45841","14","549"
"39","Airport Surveillance 
(International)","1033","1029","3","1"
"40","Airport Surveillance 
(Domestic)","1085","1084","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,31,945","26,87,414","7,982","36,549"
