"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","6","13","71226","0","4909","76129","0"
"Bageshwar","0","1","39892","0","2161","42049","0"
"Chamoli","109","29","52483","0","3378","55859","32"
"Champawat","10","5","65714","0","1994","67705","0"
"Dehradun","202","237","424150","7","38974","462989","32"
"Haridwar","79","116","329958","2","14094","344022","10"
"Nainital","110","108","110779","1","13492","124201","5"
"Pauri Garhwal","7","15","109735","0","5597","115325","0"
"Pithoragarh","4","5","44822","0","2758","47568","0"
"Rudraprayag","86","93","32042","0","3062","35104","1"
"Tehri Garhwal","114","106","51524","0","2625","54142","8"
"US Nagar","145","220","165247","1","9338","174561","10"
"Uttarkashi","22","13","48028","0","1926","49952","0"
"Total","894","961","1545600","11","104308","1649606","98"
