Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-14,HP,Bilaspur,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-04-14 21:55:38.793361,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,1
2022-04-14,HP,Chamba,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,16094,171,15912,,2022-04-14 21:55:38.793391,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,2
2022-04-14,HP,Hamirpur,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,23324,329,22990,,2022-04-14 21:55:38.793392,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,1
2022-04-14,HP,Kangra,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,63738,1246,62471,,2022-04-14 21:55:38.793394,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,7
2022-04-14,HP,Kinnaur,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,4445,41,4403,,2022-04-14 21:55:38.793395,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,0
2022-04-14,HP,Kullu,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,11961,162,11797,,2022-04-14 21:55:38.793396,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,2
2022-04-14,HP,Lahaul and Spiti,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,3156,18,3137,,2022-04-14 21:55:38.793398,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,0
2022-04-14,HP,Mandi,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,38827,502,38320,,2022-04-14 21:55:38.793399,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,0
2022-04-14,HP,Shimla,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,35707,716,34985,,2022-04-14 21:55:38.793402,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,4
2022-04-14,HP,Sirmaur,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,19861,221,19640,,2022-04-14 21:55:38.793403,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,0
2022-04-14,HP,Solan,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,30614,335,30276,,2022-04-14 21:55:38.793405,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,0
2022-04-14,HP,Una,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,18700,279,18413,,2022-04-14 21:55:38.793406,2022-04-14 17:00:00+05:30,https://twitter.com/nhm_hp,,284662,4115,280483,,19,2
