,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2021-11-03,HP,Bilaspur,,,,14410,85,14163,,2021-11-03 18:05,,,,224557,3749,218931,,17,1
1,2021-11-03,HP,Chamba,,,,13690,160,13507,,2021-11-03 18:05,,,,224557,3749,218931,,17,2
2,2021-11-03,HP,Hamirpur,,,,17467,287,16833,,2021-11-03 18:05,,,,224557,3749,218931,,17,1
3,2021-11-03,HP,Kangra,,,,50988,1131,49057,,2021-11-03 18:05,,,,224557,3749,218931,,17,5
4,2021-11-03,HP,Kinnaur,,,,3509,38,3467,,2021-11-03 18:05,,,,224557,3749,218931,,17,0
5,2021-11-03,HP,Kullu,,,,9701,158,9505,,2021-11-03 18:05,,,,224557,3749,218931,,17,2
6,2021-11-03,HP,Lahaul and Spiti,,,,2954,18,2935,,2021-11-03 18:05,,,,224557,3749,218931,,17,0
7,2021-11-03,HP,Mandi,,,,31663,451,31063,,2021-11-03 18:05,,,,224557,3749,218931,,17,0
8,2021-11-03,HP,Shimla,,,,27571,642,26808,,2021-11-03 18:05,,,,224557,3749,218931,,17,4
9,2021-11-03,HP,Sirmaur,,,,15457,211,15244,,2021-11-03 18:05,,,,224557,3749,218931,,17,0
10,2021-11-03,HP,Solan,,,,22822,314,22478,,2021-11-03 18:05,,,,224557,3749,218931,,17,0
11,2021-11-03,HP,Una,,,,14325,254,13871,,2021-11-03 18:05,,,,224557,3749,218931,,17,2
