Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-03,AN,Nicobars,,,,,,,,2021-11-03 18:05:46.749334,,,,7658,129,7519,
2021-11-03,AN,North and Middle Andaman,,,,,,,,2021-11-03 18:05:46.749334,,,,7658,129,7519,
2021-11-03,AN,South Andaman,,,,,,,,2021-11-03 18:05:46.749334,,,,7658,129,7519,
2021-11-03,AN,Unknown,,,,7658,129,7519,,2021-11-03 18:05:46.749334,,,,7658,129,7519,
