,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Alipurduar,5,0,5,,2622,3261,0,32.0,0.0,35.0,,52827.0,42112.0,1700000,,,,15602,102,15456,,977341,376037,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
1,1,1,1,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Bankura,26,0,21,,28176,5183,0,166.0,0.0,141.0,,243985.0,72601.0,3596292,,,,36373,274,35902,,2334577,732925,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
2,2,2,2,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Birbhum,21,0,18,,1314,2073,0,165.0,0.0,122.0,,49569.0,43807.0,3502387,,,,41240,286,40782,,1365785,550509,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
3,3,3,3,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Cooch Behar,12,0,13,,6865,1853,0,81.0,0.0,89.0,,1511480.0,433170.0,2822780,,,,29313,97,29097,,1511480,433170,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
4,4,4,4,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Dakshin Dinajpur,18,0,17,,1655,2217,0,119.0,2.0,112.0,,42069.0,21298.0,1670931,,,,17948,171,17621,,1079389,373352,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
5,5,5,5,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Darjeeling,27,1,28,,1617,3163,0,179.0,2.0,207.0,,18070.0,60492.0,1842034,,,,57209,540,56411,,1332539,691208,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
6,6,6,6,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Hooghly,81,0,69,,37244,11301,0,484.0,5.0,493.0,,348158.0,96565.0,5520389,,,,86499,994,84856,,3517558,1379664,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
7,7,7,7,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Howrah,80,0,71,,27048,9168,0,526.0,3.0,491.0,,213090.0,83637.0,4841638,,,,98972,1525,96780,,2982198,1288977,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
8,8,8,8,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Jalpaiguri,12,2,16,,9479,5067,0,103.0,5.0,116.0,,109153.0,57706.0,3869675,,,,42022,575,41304,,1217319,432899,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
9,9,9,9,2021-11-03,WB,919,14,879,41017,353241,173061,0,6372.0,78.0,6115.0,298243.0,3851203.0,1688953.0,Jhargram,4,0,5,,3228,4758,0,31.0,0.0,36.0,,35965.0,20614.0,1136548,,,,12153,27,12078,,730129,222595,2021-11-03T23:36:37.950039+05:30,96906000,2021-11-03T23:36:37.950039+05:30,,,1595414,19174,1568088,19337544,57834574,22277504,0,0,0,0,0
