,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
15,Karnataka,3928237,3857323,39665,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,98551489,51980931,45532841,1037717,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,20203,222538,21559,264300,1568,6025,25,,,1332900000,Karnataka,65798000
16,Kerala,6416372,6208837,62377,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,51941989,28023406,23083543,835040,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,7854,52436,22223,82513,8989,24757,178,,,1332900000,Kerala,35125000
17,Ladakh,27536,26787,227,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,436898,226670,185116,25112,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,95,625,824,1544,59,73,1,,,1332900000,Ladakh,293000
18,Lakshadweep,11331,11188,52,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,117635,59464,55981,2190,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,6,208,10,224,12,5,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7844915,7661077,143416,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,152473794,86951929,64182202,1339663,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,44226,239111,29470,312807,1966,11408,12,,,1332900000,Maharashtra,122153000
20,Manipur,135930,131637,2084,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,2637487,1487484,1098969,51034,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,2113,2788,1238,6139,92,151,1,,,1332900000,Manipur,3103000
21,Meghalaya,93016,90737,1563,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,2322779,1351035,947284,24460,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,1061,1967,617,3645,25,59,1,,,1332900000,Meghalaya,3224000
22,Mizoram,199019,186504,637,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,1472274,818159,631539,22576,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,593,2169,361,3123,2022,1988,1,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1027651,1000025,10697,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,112491974,57825599,53829738,836637,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,28628,226418,9274,264320,1760,4555,4,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35235,34049,752,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,1503284,860884,624203,18197,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,1439,2728,547,4714,39,70,0,,,1332900000,Nagaland,2150000
25,Odisha,1278121,1259796,8904,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,59502174,32510748,26256464,734962,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,32182,136069,10401,178652,859,1956,20,,,1332900000,Odisha,43671000
26,Puducherry,165295,162308,1958,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,1557738,926651,619749,11338,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,308,839,243,1390,52,319,1,,,1332900000,Puducherry,1504000
27,Punjab,755858,734768,17610,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,37815339,21998963,15465057,351319,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,142968,126236,8672,277876,297,769,14,,,1332900000,Punjab,29859000
28,Rajasthan,1266885,1238434,9469,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,96965952,53352633,42466424,1146895,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,51779,155294,15495,222568,1102,3178,6,,,1332900000,Rajasthan,77264000
29,Sikkim,38957,38169,439,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,1093781,561939,505744,26098,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,135,1375,620,2130,13,76,1,,,1332900000,Sikkim,664000
30,Tamil Nadu,3437896,3364013,37932,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,96923820,55395816,41010823,517181,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,35553,82795,6222,124570,1634,7365,17,,,1332900000,Tamil Nadu,75695000
31,Telangana,784062,770047,4107,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,56854831,30696966,25754733,403132,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,25453,173422,9417,208292,614,2387,0,,,1332900000,Telangana,37220000
32,Tripura,100803,99733,919,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,5065087,2760106,2246318,58663,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,1030,6144,1299,8473,9,15,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2059400,2022056,23399,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,277520604,162675690,112819217,2025697,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,211134,696421,35112,942667,1233,1501,1,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,433768,418531,7653,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,16671539,8540311,7773369,357859,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,104,110,814,1028,161,89,2,,,1332900000,Uttarakhand,11141000
35,West Bengal,2011221,1978555,21040,2022-02-15,TT,42692943,509358,41760458,2022-02-15 12:51:14.968834,753033302,2022-02-14 00:00:00,1229536,1733710320,959202902,757741272,16766146,127333440,69775239,56127610,1430591,https://www.icmr.gov.in/,27409,347,82817,322257,3511723,862249,4696229,26350,326425,32780,385555,320,1314,23,,,1332900000,West Bengal,96906000
