Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-15,AP,Anantapur,,,,176948,1105,0,175578,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Chittoor,,,,271999,1988,0,269581,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,East Godavari,,,,315553,1298,0,309808,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Guntur,,,,202606,1276,0,200281,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Y.S.R. Kadapa,,,,134689,652,0,133760,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Krishna,,,,136312,1487,0,132266,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Kurnool,,,,144166,867,0,143013,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,S.P.S. Nellore,,,,164143,1089,0,162916,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Prakasam,,,,155570,1146,0,153035,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Srikakulam,,,,133895,798,0,132951,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Visakhapatnam,,,,190458,1182,0,188977,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Vizianagaram,,,,92169,679,0,91272,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,West Godavari,,,,192424,1135,0,190242,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Other States,,,,2461,0,0,2461,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
2022-02-15,AP,Other Countries,,,,434,0,0,434,,2022-02-15 23:55:30.672656,2022-02-15 23:55:30.673371,,,2313827,14702,2286575,0,32869245
