Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-15,OR,Angul,,,,47751,413,0,46823,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Balasore,,,,48638,341,0,48027,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Bargarh,,,,34446,343,0,33902,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Bhadrak,,,,29384,171,0,29033,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Balangir,,,,28801,130,0,28550,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Boudh,,,,14499,113,0,14190,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Cuttack,,,,113346,895,0,111831,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Deogarh,,,,8454,51,0,8186,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Dhenkanal,,,,22295,260,0,21890,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Gajapati,,,,12430,83,0,12133,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Ganjam,,,,36500,505,0,35822,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Jagatsinghpur,,,,31976,341,0,31442,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Jajpur,,,,49807,199,0,49132,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Jharsuguda,,,,28153,181,0,27863,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Kalahandi,,,,28577,218,0,28120,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Kandhamal,,,,13415,89,0,13236,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Kendrapara,,,,27631,268,0,27208,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Kendujhar,,,,24154,186,0,23907,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Khordha,,,,243796,1712,0,240446,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Koraput,,,,23210,84,0,22810,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Malkangiri,,,,12843,47,0,12737,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Mayurbhanj,,,,48086,306,0,47519,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Nabarangapur,,,,27296,91,0,27103,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Nayagarh,,,,28250,221,0,27907,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Nuapada,,,,26586,88,0,26385,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Puri,,,,49907,479,0,49178,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Rayagada,,,,24535,174,0,24128,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Sambalpur,,,,41374,242,0,40860,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Subarnapur,,,,16331,62,0,16110,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
2022-02-15,OR,Sundargarh,,,,89738,633,0,88451,,2022-04-07 13:11:03.272833,2022-04-07 13:11:03.273677,,,1279046,8926,1261467,0,28533646
