"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","1","19","66229","0","4548","70771","1"
"Bageshwar","17","18","36292","0","2095","38383","4"
"Chamoli","1","1","50026","0","3226","53250","16"
"Champawat","0","1","62732","0","1915","64644","6"
"Dehradun","237","298","381818","15","33743","415426","135"
"Haridwar","44","75","312097","7","13248","325315","65"
"Nainital","22","101","92778","3","11444","104152","32"
"Pauri Garhwal","108","133","97906","0","5296","103195","8"
"Pithoragarh","0","4","42962","0","2564","45514","4"
"Rudraprayag","0","2","28101","0","2716","30817","7"
"Tehri Garhwal","0","9","39418","0","2396","41807","12"
"US Nagar","148","70","141627","4","8851","150454","44"
"Uttarkashi","0","2","43207","0","1700","44905","12"
"Total","578","733","1395193","29","93742","1488633","346"
