Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-21,WB,Alipurduar,15546,102,15390,,880336,315405,1195741,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Bankura,36089,273,35655,,1271226,417990,1689216,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Birbhum,40978,286,40592,,1253352,446936,1700288,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Cooch Behar,29163,97,28923,,0,0,0,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Dakshin Dinajpur,17730,169,17422,,980447,331950,1312397,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Darjeeling,56863,537,56015,,1297730,572324,1870054,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Hooghly,85576,983,83943,,2930443,1190080,4120523,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Howrah,98010,1522,95905,,2569589,1108346,3677935,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Jalpaiguri,41823,566,41080,,1038635,331702,1370337,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Jhargram,12094,27,12006,,658642,184915,843557,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Kalimpong,7010,54,6907,,179997,110430,290427,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Kolkata,319915,5118,313000,,4736980,2764882,7501862,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Malda,33314,186,33044,,1755860,515373,2271233,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Murshidabad,33927,327,33549,,3053806,862860,3916666,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Nadia,72880,847,71585,,2382905,764066,3146971,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,North 24 Parganas,327782,4796,321738,,1146499,416856,1563355,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Other State,66,3,63,,,,,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Paschim Bardhaman,57497,355,56984,,1657791,577011,2234802,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Paschim Medinipur,53310,506,52537,,2289228,784385,3073613,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Purba Bardhaman,41767,195,41336,,2241192,788131,3029323,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Purba Medinipur,62960,396,62369,,3428185,1262961,4691146,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Purulia,19392,113,19256,,1439039,430427,1869466,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,South 24 Parganas,100178,1327,98297,,1743463,617777,2361240,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
2021-10-21,WB,Uttar Dinajpur,19776,236,19494,,1160529,375005,1535534,1583646,19021,1557090,18802105.0,50440073,18994234,69434307
