Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Dang,0,0,0,158,240,116,0,0,0,0,0,0,0,226769,2021-12-08 10:34:48.450099,,,866,18,848,82600,152434,55652,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,208086.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Devbhumi Dwarka,0,0,0,345,291,3222,0,0,0,0,0,0,0,752484,2021-12-08 10:34:48.450099,,,4175,82,4093,237634,500126,288069,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,788195.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Gandhinagar,0,0,0,1284,1159,4716,0,0,0,0,0,0,0,1387478,2021-12-08 10:34:48.450099,,,20754,205,20549,823026,1171246,674591,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1845837.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Gir Somnath,0,0,2,718,2630,3224,0,0,0,0,0,0,0,1217477,2021-12-08 10:34:48.450099,,,8568,67,8499,374042,839330,351350,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1190680.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Jamnagar,0,0,0,556,2220,5719,0,0,0,0,0,0,0,2159130,2021-12-08 10:34:48.450099,,,34973,478,34491,873852,1104627,622511,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1727138.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Junagadh,0,0,1,1773,481,8930,0,0,0,0,0,0,0,2742291,2021-12-08 10:34:48.450099,,,20499,272,20225,800886,1314300,670424,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1984724.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Kutch,0,0,0,296,1480,7051,0,0,0,0,0,0,0,2090313,2021-12-08 10:34:48.450099,,,12626,145,12473,819218,1405483,637621,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,2043104.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Kheda,0,0,0,1373,1236,5898,0,0,0,0,0,0,0,2298934,2021-12-08 10:34:48.450099,,,10439,48,10390,624609,1443912,825802,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,2269714.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Mahisagar,0,0,0,914,2,1742,0,0,0,0,0,0,0,994624,2021-12-08 10:34:48.450099,,,8194,72,8122,380150,815534,444745,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1260279.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Mehsana,0,0,1,2714,1495,10405,0,0,0,0,0,0,0,2027727,2021-12-08 10:34:48.450099,,,24419,177,24242,675271,1399758,831824,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,2231582.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Morbi,0,0,0,836,1353,2541,0,0,0,0,0,0,0,960329,2021-12-08 10:34:48.450099,,,6502,87,6415,371443,665403,291084,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,956487.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Narmada,0,0,2,132,72,1435,0,0,0,0,0,0,0,590379,2021-12-08 10:34:48.450099,,,5955,15,5940,271801,412786,267229,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,680015.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Navsari,2,0,0,1376,312,4420,0,0,0,0,0,0,0,1330711,2021-12-08 10:34:48.450099,,,7212,24,7168,436952,947133,622809,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1569942.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Panchmahal,0,0,0,0,1684,7824,0,0,0,0,0,0,0,2388267,2021-12-08 10:34:48.450099,,,11770,70,11700,549902,1099500,588995,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1688495.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Patan,0,0,0,594,407,5296,0,0,0,0,0,0,0,1342746,2021-12-08 10:34:48.450099,,,11624,129,11495,462287,847500,500989,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1348489.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Porbandar,0,0,0,135,174,1397,0,0,0,0,0,0,0,586062,2021-12-08 10:34:48.450099,,,3486,19,3467,243914,418398,244711,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,663109.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Rajkot,0,0,0,2639,5804,8441,0,0,0,0,0,0,0,3157676,2021-12-08 10:34:48.450099,,,57969,725,57236,2051548,2215405,1209907,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,3425312.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Sabarkantha,0,0,0,937,611,4361,0,0,0,0,0,0,0,2427346,2021-12-08 10:34:48.450099,,,9316,157,9159,486927,996896,555277,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1552173.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Surat,7,0,7,5603,6067,21554,0,0,0,0,0,0,0,4996391,2021-12-08 10:34:48.450099,,,143843,1955,141862,6407031,4752878,2435572,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,7188450.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Surendranagar,0,0,0,1468,4491,14622,0,0,0,0,0,0,0,1755873,2021-12-08 10:34:48.450099,,,8121,136,7985,518116,1099695,650758,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1750453.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Tapi,0,0,0,472,637,5247,0,0,0,0,0,0,0,806489,2021-12-08 10:34:48.450099,,,4441,24,4417,249497,524972,285135,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,810107.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Vadodara,2,0,3,2907,2776,23978,0,0,0,0,0,0,0,3639775,2021-12-08 10:34:48.450099,,,78125,788,77324,1923251,2598827,1782465,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,4381292.0,0
2021-10-25,GJ,16,1,20,38922,56502,230621,0,0,0,0,0,0,0,Valsad,5,1,3,521,1102,7861,0,0,0,0,0,0,0,1703068,2021-12-08 10:34:48.450099,,,6385,53,6286,498631,1226625,676106,2021-12-08 10:34:48.449427,67936000,2021-12-08 10:34:48.450424,,,826272,10085,816028,30638496,44456503,24542557,68999060.0,287123.0,1902731.0,0
