,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-26,ML,East Garo Hills,,,,1945,16,1911,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
1,2022-01-26,ML,East Jaintia Hills,,,,2513,32,2446,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
2,2022-01-26,ML,East Khasi Hills,,,,45249,1024,42691,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
3,2022-01-26,ML,Eastern West Khasi Hills,,,,46,2,6,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
4,2022-01-26,ML,North Garo Hills,,,,1729,8,1682,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
5,2022-01-26,ML,Ri-Bhoi,,,,9998,90,9731,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
6,2022-01-26,ML,South Garo Hills,,,,1253,12,1219,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
7,2022-01-26,ML,South West Garo Hills,,,,1921,18,1867,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
8,2022-01-26,ML,South West Khasi Hills,,,,2597,17,2542,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
9,2022-01-26,ML,West Garo Hills,,,,9807,74,9280,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
10,2022-01-26,ML,West Jaintia Hills,,,,6934,136,6722,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
11,2022-01-26,ML,West Khasi Hills,,,,5561,74,5459,,2022-01-27T23:55:05.976506+05:30,,,,89553,1503,85556,,0,0
