,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,991264,347616,353285,290363,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340670,2325931,14733,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,110957014,44704301,47578754,18673959,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,1,0,1,1,2,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67030,66716,296,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,1924584,961348,821819,141417,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,0,0,0,3,8,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855157,842743,12314,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,157287738,73485148,67912143,15890447,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,2,1,219,222,36,31,0,,,1332900000,Bihar,119520000
5,Chandigarh,100677,99480,1185,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,2291205,1185673,991038,114494,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,1,0,2,3,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187594,1173282,14188,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,49167787,21267778,20343737,7556272,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,1,3,1,5,11,18,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,1579870,782350,636961,160559,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040640,2013925,26658,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,37407604,18297217,15717163,3393224,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,6,6,3,15,8,15,0,,,1332900000,Delhi,19814000
9,Goa,263115,258999,4014,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,0,0,0,0,11,33,0,,,1332900000,Goa,1540000
10,Gujarat,1291278,1280122,11079,2023-05-27,TT,44989341,531859,44452223,2023-06-10 04:21:01.578512,930058821,2023-05-26 00:00:00,110809,2206678635,1027407870,951974718,227296047,128104079,54398086,54032375,19673618,https://www.icmr.gov.in/,425,3,870,914,366,126,1406,10,3,4,17,7,14,0,,,1332900000,Gujarat,67936000
