TT|2023-01-24 07:55:10.509814|GetSource|ERR|File Not Found
TT|2023-01-24 09:55:09.675391|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-24 09:55:23.208812|ExtractFromHTML|OK|COMPLETED
TT|2023-01-24 11:55:11.106529|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-24 11:55:26.229520|ExtractFromHTML|OK|COMPLETED
TT|2023-01-24 13:55:10.742727|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-24 13:55:27.867616|ExtractFromHTML|OK|COMPLETED
TT|2023-01-24 15:55:09.997864|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-24 15:55:33.288145|ExtractFromHTML|OK|COMPLETED
TT|2023-01-24 17:55:09.741451|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-24 17:55:25.480529|ExtractFromHTML|OK|COMPLETED
TT|2023-01-25 07:55:09.084436|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-01-25 09:55:09.163889|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
