,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10740,10608,129,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,990622,347587,353072,289963,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,0,0,6,6,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338998,2324148,14733,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,110462342,44700072,47570174,18192096,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,17,14,1053,1084,16,9,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66883,66581,296,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,1894005,959076,818273,116656,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,0,15,2,17,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746079,735492,8035,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,50197750,24804842,22094736,3298172,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,22,416,167,605,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851256,838889,12302,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,156831393,73421826,67764753,15644814,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,870,2164,3499,6533,12,5,0,,,1332900000,Bihar,119520000
5,Chandigarh,99318,98118,1181,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,2279568,1184698,984611,110259,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,2,26,2,30,1,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177621,1163357,14144,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,48963972,21259845,20289917,7414210,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,8,40,431,479,2,12,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11590,11585,4,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,1577140,782118,636613,158409,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,2,1,10,13,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006553,1979778,26513,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,37323126,18287664,15699471,3335991,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,13,45,169,227,42,77,1,,,1332900000,Delhi,19814000
9,Goa,258840,254726,4013,2022-11-07,TT,44661516,530509,44116492,2022-11-07 13:40:23.301436,901953562,2022-11-06 00:00:00,70262,2197282315,1026909739,950282859,220089717,2871232,1439692,1294969,136571,https://www.icmr.gov.in/,937,9,1252,10025,2924,1078,14027,1,4,0,5,13,10,0,,,1332900000,Goa,1540000
