,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-25,MH,Mumbai,,,,1122166,19643,1100697,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
1,2022-07-25,MH,Thane,,,,793342,11947,780408,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
2,2022-07-25,MH,Palghar,,,,166910,3418,163328,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
3,2022-07-25,MH,Raigad,,,,252293,4956,246984,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
4,2022-07-25,MH,Ratnagiri,,,,85063,2550,82473,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
5,2022-07-25,MH,Sindhudurg,,,,57630,1535,56008,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
6,2022-07-25,MH,Pune,,,,1484305,20565,1458751,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
7,2022-07-25,MH,Satara,,,,279374,6732,272453,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
8,2022-07-25,MH,Sangli,,,,227882,5666,222005,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
9,2022-07-25,MH,Kolhapur,,,,221014,5909,214953,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
10,2022-07-25,MH,Solapur,,,,228369,5887,222167,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
11,2022-07-25,MH,Nashik,,,,475812,8915,466185,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
12,2022-07-25,MH,Ahmednagar,,,,379203,7245,371483,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
13,2022-07-25,MH,Jalgaon,,,,150006,2762,147189,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
14,2022-07-25,MH,Nandurbar,,,,46775,963,45759,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
15,2022-07-25,MH,Dhule,,,,51166,670,50376,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
16,2022-07-25,MH,Aurangabad,,,,177986,4288,173384,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
17,2022-07-25,MH,Jalna,,,,67180,1224,65808,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
18,2022-07-25,MH,Beed,,,,109472,2885,106523,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
19,2022-07-25,MH,Latur,,,,105614,2489,102925,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
20,2022-07-25,MH,Parbhani,,,,58678,1279,57367,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
21,2022-07-25,MH,Hingoli,,,,22369,515,21783,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
22,2022-07-25,MH,Nanded,,,,102949,2704,100201,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
23,2022-07-25,MH,Osmanabad,,,,75844,2139,73473,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
24,2022-07-25,MH,Amravati,,,,106478,1625,104731,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
25,2022-07-25,MH,Akola,,,,66718,1471,65164,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
26,2022-07-25,MH,Washim,,,,46891,641,46053,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
27,2022-07-25,MH,Buldhana,,,,92639,837,91638,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
28,2022-07-25,MH,Yavatmal,,,,82367,1820,80447,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
29,2022-07-25,MH,Nagpur,,,,581577,9215,570870,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
30,2022-07-25,MH,Wardha,,,,66009,1408,64510,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
31,2022-07-25,MH,Bhandara,,,,68678,1142,67325,,2022-07-29T11:31:21.245569+05:30,,,,8035046,148068,7872444,82936088,0,0
