Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-03-28,MH,Ahmednagar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,377492,7242,0,370157,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Akola,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66168,1470,0,64695,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Amravati,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105933,1623,0,104305,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Aurangabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,176486,4284,0,172175,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Beed,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,109124,2882,0,106230,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Bhandara,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67941,1142,0,66797,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Buldhana,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91956,830,0,91123,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Chandrapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98815,1592,0,97220,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Dhule,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,50717,670,0,50043,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Gadchiroli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,36967,725,0,36237,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Gondia,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,45416,587,0,44828,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Hingoli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,22167,514,0,21653,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Jalgaon,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,149503,2761,0,146738,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Jalna,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66313,1224,0,65088,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Kolhapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,220461,5904,0,214551,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Latur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104914,2489,0,102419,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Mumbai,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1056957,19559,0,1037108,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Nagpur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,576347,9214,0,567117,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Nanded,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,102658,2704,0,99950,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Nandurbar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46613,962,0,45650,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Nashik,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,472795,8905,0,463886,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Osmanabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,75143,2139,0,73000,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Other State,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,113,0,31,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Palghar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,163589,3407,0,160175,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Parbhani,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58540,1276,0,57261,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Pune,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1452515,20516,0,1431755,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
2022-03-28,MH,Raigad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,244287,4945,0,239323,,2022-03-29 11:45:18.721087,2022-03-29 11:45:18.721906,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7873619,147780,7724875,0,79274099
