,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-05-18,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
1,2023-05-18,TT,Andhra Pradesh,,,,2340659,14733,2325912,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
2,2023-05-18,TT,Arunachal Pradesh,,,,67003,296,66688,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
3,2023-05-18,TT,Assam,,,,746138,8035,738084,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
4,2023-05-18,TT,Bihar,,,,854972,12314,842473,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
5,2023-05-18,TT,Chandigarh,,,,100663,1185,99455,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
6,2023-05-18,TT,Chhattisgarh,,,,1187418,14186,1172923,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
7,2023-05-18,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
8,2023-05-18,TT,Delhi,,,,2040531,26654,2013583,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
9,2023-05-18,TT,Goa,,,,262946,4014,258758,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
10,2023-05-18,TT,Gujarat,,,,1291203,11079,1279990,,,2023-05-18 17:55:23.288018,,,,44984058,531814,44442065,929045572,2206694822
