"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","93","191","62616","1","4519","67129","23"
"Bageshwar","26","28","34024","0","2088","36108","6"
"Chamoli","63","56","47003","0","3200","50201","65"
"Champawat","330","269","60938","0","1911","62846","90"
"Dehradun","467","475","362435","15","33036","395336","60"
"Haridwar","148","154","304128","0","13106","317204","31"
"Nainital","250","121","80666","1","11333","91929","223"
"Pauri Garhwal","48","45","92417","0","5271","97681","13"
"Pithoragarh","63","251","40008","0","2559","42555","39"
"Rudraprayag","13","53","26750","0","2702","29452","7"
"Tehri Garhwal","125","175","34404","0","2357","36754","16"
"US Nagar","720","177","132682","0","8793","141451","49"
"Uttarkashi","137","8","37205","0","1642","38845","51"
"Total","2483","2003","1315276","17","92517","1407491","673"
