District,Recovered,Deceased,Active
बबजनौर,18257,139,24
मजुफ्फरनगर,38282.0,277.0,24.0
बादा,12013.0,166.0,23.0
अयोध्या,18638.0,292.0,22.0
सोनभद्र,18612.0,257.0,22.0
अलीगढ,25439.0,113.0,21.0
कौशाम्बी,4839.0,72.0,20.0
मनैपरुी,11442.0,189.0,19.0
क्रिरोजाबाद,10516.0,136.0,18.0
सभंल,11006.0,109.0,18.0
बदाय,17892.0,101.0,17.0
चदंौली,17506.0,378.0,17.0
गोंडा,14084.0,284.0,17.0
कानपरु देहात,7105.0,110.0,17.0
इटावा,15751.0,296.0,15.0
मऊ,8916.0,85.0,15.0
मरुादाबाद,46053.0,366.0,15.0
बस्ती,12761.0,336.0,13.0
भदोही,8452.0,165.0,13.0
हापड़ु,15171.0,224.0,12.0
चचत्रकट,7733.0,79.0,11.0
हाथरस,3705.0,43.0,11.0
लमर्ापरु,11939.0,124.0,10.0
बललया,22504.0,245.0,9.0
कासगजं,4870.0,55.0,9.0
औरैय्या,10768.0,211.0,8.0
शामली,16674.0,48.0,8.0
गाजीपरु,23856.0,295.0,6.0
महोबा,4455.0,88.0,6.0
श्रावस्ती,5225.0,41.0,6.0
बलरामपरु,8101.0,139.0,5.0
रामपरु,14598.0,153.0,4.0
