,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-07-20,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
1,2023-07-20,TT,Andhra Pradesh,,,,2340673,14733,2325940,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
2,2023-07-20,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
3,2023-07-20,TT,Assam,,,,746150,8035,738113,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
4,2023-07-20,TT,Bihar,,,,855260,12314,842945,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
5,2023-07-20,TT,Chandigarh,,,,100691,1185,99506,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
6,2023-07-20,TT,Chhattisgarh,,,,1187689,14190,1173496,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
7,2023-07-20,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
8,2023-07-20,TT,Delhi,,,,2040812,26665,2014140,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
9,2023-07-20,TT,Goa,,,,263319,4014,259302,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
10,2023-07-20,TT,Gujarat,,,,1291361,11079,1280273,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
11,2023-07-20,TT,Haryana,,,,1078882,10754,1068101,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
12,2023-07-20,TT,Himachal Pradesh,,,,322855,4241,318600,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
13,2023-07-20,TT,Jammu and Kashmir,,,,482020,4792,477227,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
14,2023-07-20,TT,Jharkhand,,,,443825,5334,438490,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
15,2023-07-20,TT,Karnataka,,,,4088677,40357,4048304,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
16,2023-07-20,TT,Kerala,,,,6907079,71945,6834087,,,2023-07-20 13:55:28.964141,,,,44995055,531915,44461664,933309200,2206748097
