"","COVID-19 STATUS AS ON 27/08/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","3","0","1","0","4","4","13099","10765","23864","52","7","23642","170"
"2","KARGIL","0","0","0","0","0","0","0","4218","1116","5334","3","0","5271","60"
"","Total","0","3","0","1","0","4","4","17317","11881","29198","55","7","28913","230"
