Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-16,AP,Anantapur,,,,176980,1105,0,175680,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Chittoor,,,,272067,1989,0,269682,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,East Godavari,,,,315696,1298,0,310271,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Guntur,,,,202661,1276,0,200522,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Y.S.R. Kadapa,,,,134716,652,0,133864,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Krishna,,,,136376,1488,0,132859,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Kurnool,,,,144182,867,0,143116,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,S.P.S. Nellore,,,,164171,1089,0,162924,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Prakasam,,,,155612,1146,0,153339,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Srikakulam,,,,133900,798,0,132987,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Visakhapatnam,,,,190515,1183,0,189102,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Vizianagaram,,,,92177,679,0,91307,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,West Godavari,,,,192554,1135,0,190441,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Other States,,,,2461,0,0,2461,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
2022-02-16,AP,Other Countries,,,,434,0,0,434,,2022-02-16 23:55:30.730936,2022-02-16 23:55:30.731634,,,2314502,14705,2288989,0,32893908
