Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-16,HP,Bilaspur,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,18046,95,17754,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,1
2022-02-16,HP,Chamba,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,15610,168,15224,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,2
2022-02-16,HP,Hamirpur,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,22942,320,22366,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,1
2022-02-16,HP,Kangra,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,62689,1236,60762,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,6
2022-02-16,HP,Kinnaur,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,4401,40,4321,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,0
2022-02-16,HP,Kullu,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,11902,162,11647,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,4
2022-02-16,HP,Lahaul and Spiti,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,3142,18,3109,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,0
2022-02-16,HP,Mandi,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,38418,494,37642,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,0
2022-02-16,HP,Shimla,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,35284,707,34327,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,4
2022-02-16,HP,Sirmaur,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,19721,219,19379,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,0
2022-02-16,HP,Solan,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,30454,334,29925,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,0
2022-02-16,HP,Una,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,18564,275,18056,,2022-02-16 20:55:55.597001,2022-02-16 19:00:00+05:30,https://twitter.com/nhm_hp,,281173,4068,274512,,20,2
