,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-16,NL,Dimapur,,,1072 cases were recorded as Non Covid Deaths with Covid19 Positivity,17181,469,15437,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,1072,1479
1,2022-02-16,NL,Kiphire,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,272,9,261,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,1,1479
2,2022-02-16,NL,Kohima,,,234 cases were recorded as Non Covid Deaths with Covid19 Positivity,10023,130,9545,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,234,1479
3,2022-02-16,NL,Longleng,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,312,2,292,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,18,1479
4,2022-02-16,NL,Mokokchung,,,71 cases were recorded as Non Covid Deaths with Covid19 Positivity,2468,59,2332,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,71,1479
5,2022-02-16,NL,Mon,,,22 cases were recorded as Non Covid Deaths with Covid19 Positivity,1175,14,1137,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,22,1479
6,2022-02-16,NL,Peren,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,982,6,947,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,19,1479
7,2022-02-16,NL,Phek,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,625,19,592,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,9,1479
8,2022-02-16,NL,Tuensang,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1189,14,1161,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,3,1479
9,2022-02-16,NL,Wokha,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,449,11,408,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,18,1479
10,2022-02-16,NL,Zunheboto,,,12 cases were recorded as Non Covid Deaths with Covid19 Positivity,630,16,599,,2022-02-16T23:55:54.077852+05:30,,,1479 cases were recorded as Non Covid Deaths with Covid19 Positivity,35306,749,32711,454979,12,1479
