TT|2022-06-02 07:55:10.274568|GetSource|ERR|File Not Found
TT|2022-06-02 09:55:10.954286|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 09:55:23.413059|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 11:55:10.933222|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 11:55:24.845879|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 19:55:10.182244|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 19:55:24.233839|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 20:55:11.898335|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 20:55:29.068478|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 21:55:10.097313|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 21:57:35.684840|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 22:55:09.903848|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-02 22:55:25.742173|ExtractFromHTML|OK|COMPLETED
