Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-22,MH,Ahmednagar,338227,7006,328882,11077.0,2414172,845380,3259552,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Akola,58759,1425,57307,,725455,344390,1069845,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Amravati,96226,1594,94618,,1205132,523114,1728246,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Aurangabad,155149,4250,150452,11800.0,1717952,681256,2399208,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Beed,103652,2801,100721,111488.0,1104777,456563,1561340,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Bhandara,60079,1123,58944,54195.0,819385,400266,1219651,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Buldhana,85501,796,84685,115874.0,1096523,484892,1581415,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Chandrapur,88953,1560,87332,199809.0,1304447,434511,1738958,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Dhule,46165,654,45496,90092.0,981459,453985,1435444,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Gadchiroli,30438,669,29729,11993.0,522416,218387,740803,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Gondia,40517,569,39938,130146.0,878291,442118,1320409,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Hingoli,18474,506,17943,6797.0,487541,180778,668319,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Jalgaon,139924,2714,137163,429198.0,2039668,673759,2713427,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Jalna,60594,1209,59334,117047.0,965404,376575,1341979,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Kolhapur,206594,5845,200568,,2514325,1015980,3530305,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Latur,92084,2433,89584,,1085479,467285,1552764,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Mumbai,753653,16202,729621,2789713.0,8992347,5281983,14274330,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Nagpur,493559,9128,484288,382083.0,2931740,1366359,4298099,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Nanded,90376,2658,87696,117319.0,1353641,502251,1855892,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Nandurbar,40004,948,39053,37740.0,701809,327935,1029744,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Nashik,410142,8663,400846,498397.0,3301741,1226985,4528726,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Osmanabad,67688,1962,65421,109450.0,750341,294389,1044730,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Other State,144,111,31,,,,,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Palghar,137714,3282,133913,319724.0,1829282,628424,2457706,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Parbhani,52347,1232,51069,110937.0,852965,352913,1205878,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Pune,1152592,19566,1125722,97127.0,7729840,4072349,11802189,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Raigad,195567,4541,190242,304088.0,1831842,734674,2566516,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Ratnagiri,78828,2473,76086,,907271,379453,1286724,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Sangli,209554,5608,203289,,1796210,779460,2575670,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Satara,250141,6407,242954,312742.0,1943445,828274,2771719,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Sindhudurg,52655,1430,50702,,520592,272906,793498,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Solapur,210099,5534,203955,629266.0,2149354,648591,2797945,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Thane,608496,11414,593438,1229625.0,5350694,2593107,7943801,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Wardha,57336,1217,55949,52365.0,735164,297419,1032583,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Washim,41659,637,41015,,541956,298168,840124,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
2021-10-22,MH,Yavatmal,75960,1798,74152,141551.0,1147134,464854,1611988,6599850,139965,6432138,61626299.0,65229794,29349733,94579527
