,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-07-06,KA,Bagalkote,,,,40696,368,40322,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
1,2022-07-06,KA,Ballari,,,,115618,1764,113800,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
2,2022-07-06,KA,Belagavi,,,,100196,1004,99169,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
3,2022-07-06,KA,Bengaluru Rural,,,,79359,907,78435,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
4,2022-07-06,KA,Bengaluru Urban,,,,1809240,16969,1786214,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
5,2022-07-06,KA,Bidar,,,,29831,420,29396,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
6,2022-07-06,KA,Chamarajanagara,,,,43618,524,43083,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
7,2022-07-06,KA,Chikkaballapura,,,,55632,460,55169,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
8,2022-07-06,KA,Chikkamagaluru,,,,57277,407,56866,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
9,2022-07-06,KA,Chitradurga,,,,46388,239,46149,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
10,2022-07-06,KA,Dakshina Kannada,,,,135899,1842,133967,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
11,2022-07-06,KA,Davanagere,,,,57554,623,56928,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
12,2022-07-06,KA,Dharwad,,,,84196,1384,82787,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
13,2022-07-06,KA,Gadag,,,,30586,336,30250,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
14,2022-07-06,KA,Hassan,,,,143907,1307,142582,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
15,2022-07-06,KA,Haveri,,,,26855,669,26180,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
16,2022-07-06,KA,Kalaburagi,,,,76653,882,75752,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
17,2022-07-06,KA,Kodagu,,,,49264,352,48911,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
18,2022-07-06,KA,Kolar,,,,63066,665,62391,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
19,2022-07-06,KA,Koppal,,,,41285,538,40746,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
20,2022-07-06,KA,Mandya,,,,101501,711,100782,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
21,2022-07-06,KA,Mysuru,,,,229819,2560,227186,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
22,2022-07-06,KA,Other State,,,,36,3,33,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
23,2022-07-06,KA,Raichur,,,,45464,364,45095,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
24,2022-07-06,KA,Ramanagara,,,,29829,347,29473,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
25,2022-07-06,KA,Shivamogga,,,,83380,1129,82229,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
26,2022-07-06,KA,Tumakuru,,,,159905,1218,158674,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
27,2022-07-06,KA,Udupi,,,,95728,546,95162,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
28,2022-07-06,KA,Uttara Kannada,,,,71231,809,70412,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
29,2022-07-06,KA,Vijayapura,,,,41019,521,40498,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
30,2022-07-06,KA,Yadgir,,,,29968,212,29756,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
31,2022-07-06,KA,Unknown,,,,0.0,42.0,0.0,,2022-07-07 11:55:27.876604,,,,3975000,40122,3928397,67134350,0,0
