,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-29,AP,Anantapur,,,,158025,1093,156869,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
1,2021-11-29,AP,Chittoor,,,,247984,1954,245752,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
2,2021-11-29,AP,East Godavari,,,,294665,1290,292989,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
3,2021-11-29,AP,Guntur,,,,178850,1250,177389,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
4,2021-11-29,AP,YSR Kadapa,,,,115871,644,115176,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
5,2021-11-29,AP,Krishna,,,,120238,1456,118416,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
6,2021-11-29,AP,Kurnool,,,,124194,854,123326,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
7,2021-11-29,AP,S.P.S. Nellore,,,,146851,1054,145533,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
8,2021-11-29,AP,Prakasam,,,,138694,1129,137510,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
9,2021-11-29,AP,Srikakulam,,,,123430,789,122524,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
10,2021-11-29,AP,Visakhapatnam,,,,158378,1134,157112,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
11,2021-11-29,AP,Vizianagaram,,,,83052,672,82348,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
12,2021-11-29,AP,West Godavari,,,,179598,1120,178345,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
14,2021-11-29,AP,Other States,,,,2461,0,2461,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
15,2021-11-29,AP,Other Countries,,,,434,0,434,,2021-12-09T13:52:01.233376+05:30,2021-12-09T13:52:01.233376+05:30,,,2072725,14439,2056184,30391157
