,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Alipurduar,6,0,3,,3264,6754,0,33.0,0.0,25.0,,23350.0,46505.0,1700000,,,,15709,102,15562,,1043182,507593,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
1,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Bankura,4,0,11,,5139,9612,0,76.0,0.0,106.0,,20114.0,74153.0,3596292,,,,36798,276,36379,,1754479,696204,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
2,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Birbhum,14,0,11,,2833,16664,0,97.0,0.0,96.0,,16407.0,81536.0,3502387,,,,41611,289,41164,,1413970,759271,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
3,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Cooch Behar,12,0,9,,10086,16609,0,79.0,0.0,80.0,,68993.0,72009.0,2822780,,,,29625,97,29399,,1837280,590676,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
4,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Dakshin Dinajpur,4,0,14,,1099,12873,0,95.0,2.0,127.0,,8231.0,59616.0,1670931,,,,18474,174,18122,,1116186,502425,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
5,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Darjeeling,12,0,20,,3550,11906,0,167.0,0.0,182.0,,14053.0,56452.0,1842034,,,,57912,547,57095,,1368809,875033,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
6,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Hooghly,44,0,46,,9164,22507,0,395.0,5.0,406.0,,47849.0,145068.0,5520389,,,,88097,1013,86458,,3747300,1793175,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
7,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Howrah,26,1,45,,4565,23214,0,363.0,1.0,395.0,,36731.0,125762.0,4841638,,,,100503,1534,98377,,3195789,1647527,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
8,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Jalpaiguri,12,0,12,,2959,7278,0,116.0,4.0,96.0,,64334.0,59449.0,3869675,,,,42394,588,41644,,1447179,581852,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
9,2021-11-29,WB,511,11,571,24269,192173,457661,0,4918.0,76.0,5054.0,246939.0,1378119.0,2710146.0,Jhargram,1,0,3,,4585,4609,0,29.0,0.0,33.0,,20115.0,31639.0,1136548,,,,12283,27,12211,,791581,321672,2021-11-29T23:56:14.812438+05:30,96906000,,,,1615378,19473,1588172,20282522,63106737,29077462
