,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Ariyalur,2,0,2,,1789,3080,21,8.0,1.0,14.0,,29541.0,42846.0,752481,,,,16923,264,16638,,560562,264960,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
1,1,1,1,1,1,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Chengalpattu,55,0,65,,1172,2577,452,416.0,4.0,457.0,,23894.0,55934.0,2556244,,,,173718,2533,170554,,1404879,761763,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
2,2,2,2,2,2,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Chennai,99,3,108,,5558,12500,862,715.0,13.0,807.0,,67084.0,167948.0,7100000,,,,557921,8608,548131,,5071942,3291687,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
3,3,3,3,3,3,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Coimbatore,107,1,114,,1440,7915,804,794.0,17.0,791.0,,23370.0,135499.0,3472578,,,,250070,2463,246373,,2782194,1569151,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
4,4,4,4,4,4,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Cuddalore,7,0,9,,6967,7281,89,43.0,0.0,73.0,,94087.0,127153.0,2600880,,,,64394,872,63443,,1857800,1072738,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
5,5,5,5,5,5,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Dharmapuri,12,0,11,,725,2448,101,68.0,0.0,83.0,,10966.0,34705.0,1502900,,,,28800,278,28397,,805845,390197,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
6,6,6,6,6,6,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Dindigul,5,0,6,,1751,2449,26,28.0,0.0,34.0,,87600.0,102648.0,2161367,,,,33227,650,32526,,1426357,783462,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
7,7,7,7,7,7,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Erode,64,0,75,,1316,4738,448,483.0,2.0,483.0,,22676.0,82834.0,2259608,,,,106252,696,104743,,1430686,791845,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
8,8,8,8,8,8,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Kallakurichi,5,0,7,,2143,4135,67,18.0,0.0,59.0,,41459.0,61789.0,1370281,,,,31556,210,31302,,811831,494982,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
9,9,9,9,9,9,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Kancheepuram,20,1,22,,932,2365,131,144.0,2.0,151.0,,10864.0,25978.0,1166401,,,,75584,1264,74124,,702756,328712,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
10,10,10,10,10,10,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Kanyakumari,11,0,12,,496,1879,105,63.0,2.0,97.0,,15679.0,69898.0,1863178,,,,62772,1057,61598,,1148908,652986,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
11,11,11,11,11,11,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Karur,16,0,15,,3872,1166,114,127.0,1.0,104.0,,48579.0,26919.0,1076588,,,,24605,362,24052,,716675,403644,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
12,12,12,12,12,12,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Krishnagiri,9,0,10,,886,2385,54,51.0,0.0,42.0,,14718.0,44134.0,1883731,,,,43833,353,43392,,1087465,549472,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
13,13,13,13,13,13,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Madurai,6,0,16,,2669,5840,71,51.0,1.0,72.0,,78469.0,94559.0,3991038,,,,75511,1183,74224,,1659426,821180,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
14,14,14,14,14,14,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Mayiladuthurai,1,0,2,,0,0,18,23.0,2.0,12.0,,0.0,0.0,901000,,,,23372,318,23024,,0,0,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
15,15,15,15,15,15,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Nagapattinam,8,1,8,,2977,3970,57,53.0,2.0,51.0,,30659.0,49357.0,1614069,,,,21326,357,20875,,877061,447630,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
16,16,16,16,16,16,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Namakkal,47,0,31,,648,1640,275,323.0,1.0,262.0,,13323.0,45671.0,1721179,,,,53451,506,52478,,1026526,545764,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
17,17,17,17,17,17,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Nilgiris,16,0,17,,115,1627,117,119.0,1.0,135.0,,1565.0,22027.0,735071,,,,34080,214,33673,,507508,440922,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
18,18,18,18,18,18,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Perambalur,1,0,1,,2265,1766,9,6.0,0.0,7.0,,14185.0,13878.0,564511,,,,12103,244,11848,,365378,202361,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
19,19,19,19,19,19,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Pudukkottai,0,0,7,,4143,6803,40,18.0,1.0,45.0,,32246.0,65122.0,1918725,,,,30325,418,29878,,887289,506535,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
20,20,20,20,20,20,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Ramanathapuram,3,0,1,,4915,7196,16,12.0,0.0,11.0,,77344.0,85034.0,1337560,,,,20627,359,20240,,891159,495689,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
21,21,21,21,21,21,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Ranipet,3,0,5,,477,804,18,32.0,0.0,22.0,,14605.0,32144.0,1210277,,,,43554,775,42744,,603576,268881,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
22,22,22,22,22,22,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Salem,50,0,45,,3468,7222,316,342.0,4.0,287.0,,64792.0,147492.0,3480008,,,,101300,1702,99097,,2103957,1168245,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
23,23,23,23,23,23,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Sivaganga,6,1,9,,423,1283,50,31.0,2.0,47.0,,12977.0,48459.0,1341250,,,,20388,210,20127,,766406,452367,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
24,24,24,24,24,24,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Tenkasi,0,0,1,,485,1087,4,10.0,1.0,7.0,,26496.0,64721.0,1407627,,,,27394,486,26896,,803188,417357,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
25,25,25,25,25,25,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Thanjavur,16,0,18,,7158,15060,190,122.0,8.0,154.0,,68436.0,94085.0,2402781,,,,76085,995,74853,,1397533,709934,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
26,26,26,26,26,26,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Theni,0,0,1,,819,2037,4,7.0,0.0,6.0,,13193.0,38794.0,1243684,,,,43605,521,43073,,700112,430192,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
27,27,27,27,27,27,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Thiruvallur,27,0,21,,1463,4323,187,183.0,1.0,171.0,,17693.0,48209.0,3725697,,,,120181,1847,118051,,1093556,524089,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
28,28,28,28,28,28,2021-11-29,TN,730,9,767,100508,106402,155590,5711,5176.0,84.0,5417.0,710676.0,1544873.0,2495378.0,Thiruvarur,10,0,13,,1820,3580,103,55.0,1.0,90.0,,25274.0,46533.0,1268094,,,,41862,458,41292,,697983,374575,2021-11-29T23:56:10.844372+05:30,75695000,,,,2726197,36472,2681434,54170299,45313763,24796334,0,0,0,0,0
