,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-06-27,TT,Andaman and Nicobar Islands,,,,10131,129,9965,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
1,2022-06-27,TT,Andhra Pradesh,,,,2320992,14731,2305685,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
2,2022-06-27,TT,Arunachal Pradesh,,,,64516,296,64216,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
3,2022-06-27,TT,Assam,,,,724587,7988,716343,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
4,2022-06-27,TT,Bihar,,,,832059,12257,819108,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
5,2022-06-27,TT,Chandigarh,,,,93552,1165,91892,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
6,2022-06-27,TT,Chhattisgarh,,,,1153742,14036,1139010,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
7,2022-06-27,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11462,4,11449,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
8,2022-06-27,TT,Delhi,,,,1931398,26253,1900206,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
9,2022-06-27,TT,Goa,,,,248041,3835,243278,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
10,2022-06-27,TT,Gujarat,,,,1230128,10946,1216719,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
11,2022-06-27,TT,Haryana,,,,1013994,10622,1000283,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
12,2022-06-27,TT,Himachal Pradesh,,,,285742,4141,281282,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
13,2022-06-27,TT,Jammu and Kashmir,,,,454798,4756,449721,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
14,2022-06-27,TT,Jharkhand,,,,435729,5320,430177,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
15,2022-06-27,TT,Karnataka,,,,3964835,40114,3920283,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
16,2022-06-27,TT,Kerala,,,,6624064,69951,6526341,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
17,2022-06-27,TT,Ladakh,,,,28362,228,28085,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
18,2022-06-27,TT,Lakshadweep,,,,11407,52,11351,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
19,2022-06-27,TT,Maharashtra,,,,7962666,147905,7790153,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
20,2022-06-27,TT,Manipur,,,,137255,2120,135124,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
21,2022-06-27,TT,Meghalaya,,,,93905,1594,92282,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
22,2022-06-27,TT,Mizoram,,,,228904,702,228031,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
23,2022-06-27,TT,Madhya Pradesh,,,,1044007,10740,1032805,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
24,2022-06-27,TT,Nagaland,,,,35506,761,34742,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
25,2022-06-27,TT,Odisha,,,,1289259,9126,1279693,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
26,2022-06-27,TT,Puducherry,,,,166305,1962,164105,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
27,2022-06-27,TT,Punjab,,,,762209,17766,743535,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
28,2022-06-27,TT,Rajasthan,,,,1287957,9563,1277536,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
29,2022-06-27,TT,Sikkim,,,,39205,453,38738,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
30,2022-06-27,TT,Tamil Nadu,,,,3468344,38026,3422860,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
31,2022-06-27,TT,Telangana,,,,799055,4111,791182,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
32,2022-06-27,TT,Tripura,,,,100895,923,99967,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
33,2022-06-27,TT,Uttar Pradesh,,,,2088536,23533,2061350,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
34,2022-06-27,TT,Uttarakhand,,,,438527,7695,430130,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
35,2022-06-27,TT,West Bengal,,,,2024972,21216,1999979,,,2022-06-27 11:55:28.278894,,,,43407046,525020,42787606,861015683,1971191329
