Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-15,UT,Almora,12181,196,11368,84443.0,376868,197676,574544,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Bageshwar,5763,60,5678,55626.0,182708,119720,302428,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Chamoli,12238,62,11967,90390.0,272545,173166,445711,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Champawat,7596,53,7358,95068.0,181933,107281,289214,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Dehradun,112289,3519,108078,401496.0,1453456,716651,2170107,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Haridwar,51477,1018,49079,369542.0,1446783,521484,1968267,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Nainital,39212,944,38109,204422.0,718411,369850,1088261,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Pauri Garhwal,17679,315,16657,138878.0,428101,207933,636034,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Pithoragarh,10254,181,9950,72686.0,316764,164313,481077,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Rudraprayag,8799,106,8532,52378.0,170125,101624,271749,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Tehri Garhwal,15833,108,14827,105111.0,377661,180373,558034,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Udham Singh Nagar,37875,761,36310,337292.0,1270685,433177,1703862,343739,7397,330041,7603099.0,7428681,3436242,10864923
2021-10-15,UT,Uttarkashi,12543,74,12128,120026.0,232641,142994,375635,343739,7397,330041,7603099.0,7428681,3436242,10864923
