District,Recovered,Deceased,Active
जौनपरु,22350,235,41
ममर्ापरु,10973.0,116.0,41.0
सीतापरु,12214.0,185.0,39.0
मसद्धाथ नगर,9275.0,100.0,34.0
महाराजगजं,12323.0,141.0,32.0
लमलतपरु,12622.0,128.0,30.0
बमलया,21377.0,234.0,28.0
एटा,9876.0,99.0,28.0
फर्रखाबाद,10155.0,194.0,27.0
कन्नौज,9115.0,115.0,26.0
गोंडा,12016.0,271.0,25.0
बलरामपरु,7356.0,138.0,24.0
सलु्तानपरु,14780.0,138.0,23.0
इटावा,13640.0,293.0,22.0
कासगजं,4198.0,53.0,20.0
अमठेी,9830.0,143.0,17.0
कानपरु देहात,6089.0,110.0,17.0
कुशीनगर,15390.0,228.0,17.0
मऊ,8253.0,80.0,15.0
पीलीभीत,10839.0,193.0,15.0
बादा,10832.0,161.0,14.0
अम्बडेकर नगर,4888.0,152.0,13.0
प्रतापगढ़,15875.0,163.0,13.0
भदोही,7558.0,163.0,12.0
चचत्रकट,7031.0,79.0,10.0
फतहेपरु,6680.0,139.0,10.0
कौशाम्बी,4356.0,70.0,6.0
महोबा,4182.0,86.0,6.0
सतं कबीर नगर,8064.0,98.0,5.0
हमीरपरु,5138.0,102.0,4.0
श्रावस्ती,4354.0,35.0,4.0
जालौन,11489.0,202.0,3.0
