Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-05-17,HP,Bilaspur,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,18236,95,18139,,2022-05-17 19:55:39.914366,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,1
2022-05-17,HP,Chamba,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,16136,171,15950,,2022-05-17 19:55:39.914387,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,2
2022-05-17,HP,Hamirpur,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,23349,330,23011,,2022-05-17 19:55:39.914389,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,1
2022-05-17,HP,Kangra,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,63852,1246,62567,,2022-05-17 19:55:39.914390,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,7
2022-05-17,HP,Kinnaur,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,4451,41,4410,,2022-05-17 19:55:39.914391,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,0
2022-05-17,HP,Kullu,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,11968,162,11803,,2022-05-17 19:55:39.914393,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,2
2022-05-17,HP,Lahaul and Spiti,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,3161,18,3142,,2022-05-17 19:55:39.914394,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,0
2022-05-17,HP,Mandi,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,38844,502,38341,,2022-05-17 19:55:39.914395,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,0
2022-05-17,HP,Shimla,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,35739,716,35012,,2022-05-17 19:55:39.914399,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,4
2022-05-17,HP,Sirmaur,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,19868,221,19644,,2022-05-17 19:55:39.914400,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,0
2022-05-17,HP,Solan,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,30646,336,30298,,2022-05-17 19:55:39.914401,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,0
2022-05-17,HP,Una,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,18714,279,18430,,2022-05-17 19:55:39.914403,2022-05-17 17:00:00+05:30,https://twitter.com/nhm_hp,,284964,4117,280747,,19,2
