,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-05-17,UP,Gautam Buddha Nagar,,,,102015.0,490.0,101154.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
1,2022-05-17,UP,Ghaziabad,,,,86368.0,473.0,85706.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
2,2022-05-17,UP,Lucknow,,,,297204.0,2694.0,294413.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
3,2022-05-17,UP,Kanpur Nagar,,,,93550.0,1923.0,91599.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
4,2022-05-17,UP,Varanasi,,,,98689.0,988.0,97673.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
5,2022-05-17,UP,Agra,,,,36421.0,465.0,35932.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
6,2022-05-17,UP,Meerut,,,,89140.0,932.0,88186.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
7,2022-05-17,UP,Banda,,,,12253.0,166.0,12067.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
8,2022-05-17,UP,Lalitpur,,,,14968.0,134.0,14814.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
9,2022-05-17,UP,Prayagraj,,,,88588.0,1116.0,87456.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
10,2022-05-17,UP,Amroha,,,,19520.0,208.0,19298.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
11,2022-05-17,UP,Bulandshahr,,,,26634.0,253.0,26368.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
12,2022-05-17,UP,Sonbhadra,,,,18931.0,257.0,18663.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
13,2022-05-17,UP,Hamirpur,,,,6230.0,102.0,6119.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
14,2022-05-17,UP,Jhansi,,,,44597.0,675.0,43913.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
15,2022-05-17,UP,Mathura,,,,26028.0,406.0,25613.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
16,2022-05-17,UP,Aligarh,,,,25618.0,113.0,25497.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
17,2022-05-17,UP,Farrukhabad,,,,12087.0,197.0,11882.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
18,2022-05-17,UP,Lakhimpur Kheri,,,,30339.0,300.0,30031.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
19,2022-05-17,UP,Moradabad,,,,46468.0,368.0,46092.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
20,2022-05-17,UP,Rae Bareli,,,,21707.0,348.0,21351.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
21,2022-05-17,UP,Etawah,,,,16088.0,296.0,15785.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
22,2022-05-17,UP,Kannauj,,,,10980.0,126.0,10847.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
23,2022-05-17,UP,Hardoi,,,,17669.0,373.0,17290.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
24,2022-05-17,UP,Kasganj,,,,4949.0,55.0,4888.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
25,2022-05-17,UP,Unnao,,,,17188.0,257.0,16925.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
26,2022-05-17,UP,Auraiya,,,,11013.0,211.0,10797.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
27,2022-05-17,UP,Jalaun,,,,14083.0,209.0,13869.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
28,2022-05-17,UP,Azamgarh,,,,19688.0,235.0,19449.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
29,2022-05-17,UP,Chandauli,,,,17930.0,379.0,17547.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
30,2022-05-17,UP,Jaunpur,,,,24636.0,244.0,24388.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
31,2022-05-17,UP,Maharajganj,,,,14890.0,146.0,14740.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
32,2022-05-17,UP,Baghpat,,,,11217.0,144.0,11070.0,,2022-11-02T11:26:15.009720+05:30,,,,2077984.0,23513.0,2053447.0,,0,0
