Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-05-17,GJ,Ahmedabad,2022-05-17 23:55:24.884356,,,385015,3619,0,381262,6658315,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Amreli,2022-05-17 23:55:24.884356,,,12903,105,0,12798,835416,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Anand,2022-05-17 23:55:24.884356,,,15470,53,0,15416,827147,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Aravalli,2022-05-17 23:55:24.884356,,,5743,81,0,5661,540557,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Banaskantha,2022-05-17 23:55:24.884356,,,18336,166,0,18170,1256649,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Bharuch,2022-05-17 23:55:24.884356,,,17288,152,0,17135,731258,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Bhavnagar,2022-05-17 23:55:24.884356,,,29242,362,0,28880,1546241,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Botad,2022-05-17 23:55:24.884356,,,2356,48,0,2308,344628,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Chhota Udaipur,2022-05-17 23:55:24.884356,,,3756,38,0,3718,369569,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Dahod,2022-05-17 23:55:24.884356,,,11300,46,0,11254,983828,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Dang,2022-05-17 23:55:24.884356,,,1259,18,0,1241,113918,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Devbhumi Dwarka,2022-05-17 23:55:24.884356,,,5182,89,0,5093,344325,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Gandhinagar,2022-05-17 23:55:24.884356,,,35166,226,0,34926,1133056,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Gir Somnath,2022-05-17 23:55:24.884356,,,9748,67,0,9681,513580,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Jamnagar,2022-05-17 23:55:24.884356,,,41835,520,0,41312,1163557,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
2022-05-17,GJ,Junagadh,2022-05-17 23:55:24.884356,,,22756,272,0,22484,1378102,2022-05-17 23:55:24.883356,2022-05-17 23:55:24.884683,,,1224620,10941,1213466,0,41708142
