"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","0","7","65694","0","4534","70222","0"
"Bageshwar","0","2","35558","0","2089","37643","0"
"Chamoli","42","44","49125","0","3208","52331","13"
"Champawat","0","1","62644","0","1912","64553","0"
"Dehradun","828","894","375243","4","33308","408416","77"
"Haridwar","41","52","308507","2","13155","321632","6"
"Nainital","16","15","88685","0","11380","99995","2"
"Pauri Garhwal","82","86","95460","0","5282","100735","12"
"Pithoragarh","10","0","41877","0","2560","44425","0"
"Rudraprayag","0","0","27605","0","2714","30319","0"
"Tehri Garhwal","2","8","37986","0","2377","40356","0"
"US Nagar","212","77","138653","3","8818","147447","21"
"Uttarkashi","41","168","41314","1","1670","42982","12"
"Total","1274","1354","1368351","10","93007","1461056","143"
