"","","","","","","","","","",""
"","","","","","","","","","",""
"","istrictwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","41176","5","40801","6","0","369","0"
"","2","Ballari","2","117177","3","115324","67","0","1784","2"
"","3","Belagavi","2","101628","5","100570","50","0","1006","2"
"","4","Bengaluru Rural","1","80272","19","79322","40","0","910","0"
"","5","Bengaluru urban","218","1868794","289","1849270","2540","1","16983","1"
"","6","Bidar","0","30029","0","29601","4","0","420","4"
"","7","Chamarajanagara","1","44297","8","43730","28","0","528","11"
"","8","Chikkaballapura","2","56037","0","55532","42","0","462","1"
"","9","Chikkamagaluru","5","57987","15","57524","56","0","407","0"
"","10","Chitradurga","1","46540","1","46293","6","0","241","0"
"","11","Dakshina 
Kannada","1","136876","14","134942","74","0","1850","10"
"","12","Davanagere","0","58132","1","57499","5","0","628","0"
"","13","Dharwada","0","86093","15","84646","34","0","1406","7"
"","14","Gadag","0","30683","0","30342","3","0","338","0"
"","15","Hassana","2","145582","43","144192","80","0","1308","2"
"","16","Haveri","0","27152","2","26467","11","0","674","0"
"","17","Kalaburagi","4","77459","11","76536","37","0","886","0"
"","18","Kodagu","31","50362","44","49839","169","0","353","1"
"","19","Kolara","2","64028","7","63331","30","0","667","0"
"","20","Koppala","0","41555","2","41010","2","0","543","0"
"","21  Mandya","","5","102333","11","101591","30","0","712","0"
"","22  Mysuru","","12","233261","33","230473","219","3","2569","0"
"","23","Raichuru","5","46255","9","45850","36","0","369","0"
"","24","Ramanagara","17","30627","20","30174","105","0","348","0"
"","25","Shivamogga","0","84431","22","83154","138","0","1138","1"
"","26","Tumakuru","0","160763","28","159491","51","0","1221","0"
"","27","Udupi","5","96233","8","95640","43","1","550","0"
"","28","Uttara Kannada","1","71869","19","71020","34","0","815","0"
"","29","Vijayapura","0","41186","3","40659","5","0","522","0"
"","30","Yadagiri","0","30021","1","29809","0","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","317","4058874","638","4014665","3945","5","40222","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 12-09-2022 
Page 5 of 8","","","","","","","","","",""
