,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,991264,347616,353285,290363,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325939,14733,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,110957419,44704406,47578799,18674214,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66750,296,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,1924584,961348,821819,141417,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738113,8035,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,157290463,73485559,67912281,15892623,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,24,24,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99506,1185,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,2291477,1185749,991067,114661,https://www.icmr.gov.in/,54,0,42,241,59,79,379,7,0,0,7,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187689,1173496,14190,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,1,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,1580060,782353,636962,160745,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040802,2014132,26665,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,37409019,18297728,15717440,3393851,https://www.icmr.gov.in/,54,0,42,241,59,79,379,1,7,1,9,1,3,0,,,1332900000,Delhi,19814000
9,Goa,263316,259299,4014,2023-07-15,TT,44994819,531914,44461497,2023-07-15 16:00:03.825668,933193976,2023-07-14 00:00:00,46514,2206719996,1027413565,951980385,227326046,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,54,0,42,241,59,79,379,0,0,0,0,0,2,0,,,1332900000,Goa,1540000
