,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Alappuzha,3724,1,1022,,3116,2002,2091,1143,8465.0,6.0,2098.0,,17762.0,15488.0,22899.0,2121943,,,,338594,3913,328447,,1663244,1437508,22899,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
1,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Ernakulam,16944,13,9104,,8338,5744,4771,4980,36851.0,160.0,16918.0,,53913.0,37637.0,37755.0,3279860,,,,699794,6050,655211,,3173114,2537112,37755,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
2,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Idukki,2795,0,686,,1087,1482,1274,770,6815.0,6.0,1691.0,,5839.0,8851.0,7885.0,1107453,,,,168029,1035,158112,,923202,722932,7885,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
3,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Kannur,3988,22,757,,3852,3532,2544,1596,9566.0,47.0,2238.0,,20689.0,17737.0,24739.0,2525637,,,,307075,3741,293224,,2076855,1699242,24739,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
4,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Kasaragod,1698,6,452,,3160,410,548,470,4162.0,21.0,1679.0,,19624.0,8155.0,10783.0,1302600,,,,149686,1047,142710,,999701,784487,10783,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
5,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Kollam,5662,225,1778,,5805,3624,3116,1385,12101.0,233.0,3429.0,,28211.0,19326.0,21055.0,2629703,,,,429866,5079,414395,,2132636,1723858,21055,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
6,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Kottayam,6273,69,4266,,1993,2656,3135,1816,14411.0,102.0,6035.0,,12152.0,18178.0,26301.0,1979384,,,,365970,2969,349912,,1601848,1318248,26301,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
7,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Kozhikode,8159,4,3785,,12087,4870,2100,2780,19846.0,93.0,6494.0,,54864.0,27087.0,22125.0,3089543,,,,588772,4608,565979,,2559928,1993254,22125,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
8,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Malappuram,4407,6,1448,,14906,6988,1789,1125,9845.0,63.0,2229.0,,83657.0,51811.0,18408.0,4110956,,,,592735,3844,579660,,3209000,2334516,18408,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
9,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Palakkad,4613,20,1027,,5883,5823,3884,866,10994.0,86.0,2409.0,,31447.0,31809.0,21389.0,2810892,,,,398880,4255,380206,,2227238,1752460,21389,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
10,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Pathanamthitta,3205,7,1362,,1239,810,2162,1387,9211.0,12.0,3714.0,,8390.0,6588.0,22467.0,1195537,,,,220148,1890,207631,,1119907,901405,22467,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
11,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Thiruvananthapuram,17616,18,4019,,2166,7772,4994,4945,44685.0,145.0,7586.0,,23898.0,27725.0,41026.0,3307284,,,,574748,6725,514483,,2769800,2267027,41026,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
12,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Thrissur,7294,56,2504,,2561,3751,4847,2315,18812.0,62.0,4496.0,,22719.0,25879.0,42842.0,3110327,,,,577159,5691,551982,,2536937,2172246,42842,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
13,2022-01-21,KL,41668.0,106.0,17053.0,210575.0,67521,50186,38436,26183,209559.0,1039.0,61785.0,577922.0,389146.0,299893.0,330307.0,Wayanad,1677,0,231,,1328,722,1181,605,3795.0,3.0,769.0,,5981.0,3622.0,10633.0,816558,,,,141056,760,134695,,713863,584514,10633,0,2022-01-22 12:17:33.482580,35125000,2022-01-22 12:17:33.483436,,,5552512,51607,5276647,42924540,27707273,22228809,330307,0,0.0,0.0
