,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Anantapur,1235,0,275,,3883,33485,2496,157,4230.0,0.0,1051.0,,26617.0,97313.0,21316.0,4083315,,,,163744,1093,158397,,3489723,2846962,21316,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
1,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Chittoor,1585,1,1026,,8203,31495,1952,438,10446.0,5.0,4015.0,,24854.0,169578.0,31773.0,4170468,,,,263385,1964,250975,,3642500,3122473,31773,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
2,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,East Godavari,816,0,70,,2234,25314,4013,198,3453.0,0.0,198.0,,11643.0,298654.0,46212.0,5151549,,,,299987,1290,294024,,4480442,3643743,46212,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
3,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Guntur,1054,0,225,,9826,38180,3221,249,4860.0,1.0,934.0,,40054.0,204705.0,32157.0,4889230,,,,185784,1261,179239,,4278592,3303814,32157,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
4,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Krishna,338,0,32,,1491,33220,4428,331,1939.0,0.0,167.0,,20123.0,119258.0,34107.0,4529009,,,,124126,1482,119451,,3954972,3211271,34107,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
5,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Kurnool,961,0,164,,5219,16222,1798,59,3132.0,0.0,573.0,,44384.0,145280.0,23198.0,4046601,,,,127998,854,124012,,3286884,2629100,23198,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
6,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Other Countries,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,434,0,434,,0,0,0,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
7,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Other States,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,2461,0,2461,,0,0,0,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
8,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,Prakasam,772,0,46,,3404,13325,1101,54,3309.0,0.0,136.0,,25870.0,127472.0,27704.0,3392764,,,,142647,1131,137877,,2930172,2519974,27704,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
9,2022-01-21,AP,13212,5,2942,44516,53528,317703,37474,2618,56513.0,24.0,10666.0,260281.0,280325.0,1805110.0,427038.0,S.P.S. Nellore,1051,1,78,,1233,29739,3629,180,3918.0,4.0,247.0,,6315.0,151082.0,52014.0,2966082,,,,152423,1064,146384,,2581673,2323969,52014,0,2022-01-22 12:17:18.787755,52221000,2022-01-22 12:17:18.788464,,,2153268,14532,2074600,32056618,42605815,34406553,427038,0,0.0,0.0
