,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,AN,131,0,80,0,187,217,207,161,626.0,0.0,581.0,,2247.0,1655.0,3559.0,Nicobars,,,,,17,5,9,,,,,,184.0,41.0,307.0,36842,,,,,,,,27190,27169,307,0,2022-01-22 12:35:25.476196,397000,,,,9164,129,8519,,323269,299217,3559,0,0.0,0.0
1,2022-01-21,AN,131,0,80,0,187,217,207,161,626.0,0.0,581.0,,2247.0,1655.0,3559.0,North and Middle Andaman,,,,,30,18,27,,,,,,595.0,165.0,985.0,105597,,,,,,,,85833,75983,985,0,2022-01-22 12:35:25.476196,397000,,,,9164,129,8519,,323269,299217,3559,0,0.0,0.0
2,2022-01-21,AN,131,0,80,0,187,217,207,161,626.0,0.0,581.0,,2247.0,1655.0,3559.0,South Andaman,,,,,140,194,171,,,,,,1468.0,1449.0,2267.0,238142,,,,,,,,210246,196065,2267,0,2022-01-22 12:35:25.476196,397000,,,,9164,129,8519,,323269,299217,3559,0,0.0,0.0
3,2022-01-21,AN,131,0,80,0,187,217,207,161,626.0,0.0,581.0,,2247.0,1655.0,3559.0,Unknown,131.0,0.0,80.0,,0,0,0,161.0,626.0,0.0,581.0,,0.0,0.0,0.0,0,,,,9164.0,129.0,8519.0,,0,0,0,0,2022-01-22 12:35:25.476196,397000,,,,9164,129,8519,,323269,299217,3559,0,0.0,0.0
