,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9033,8439,129,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,625434,323082,299000,3352,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,177,241,195,613,95,73,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2140056,2071658,14527,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,77030701,42552287,34088850,389564,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,64564,278544,45216,388324,12615,3674,5,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,58271,55729,282,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,1548325,865690,671891,10744,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,1578,1120,759,3457,449,127,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,678057,629332,6260,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,40467233,23006298,17370403,90532,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,33427,97217,10243,140887,7929,1960,12,,,1332900000,Assam,34293000
4,Bihar,802742,763906,12162,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,108740011,62966546,45462590,310875,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,211589,207184,20839,439612,3475,7277,6,,,1332900000,Bihar,119520000
5,Chandigarh,82563,71546,1095,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,1947595,1101227,837133,9235,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,1671,1530,640,3841,1294,1336,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1081178,1035745,13697,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,32689765,19128925,13405893,154947,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,18305,95411,7893,121609,5649,5919,15,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11110,10863,4,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,1309124,747729,557722,3673,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,413,947,188,1548,35,23,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1760272,1666039,25503,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,29032264,16765042,12077793,189429,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,45434,32694,13854,91982,12306,18815,43,,,1332900000,Delhi,19814000
9,Goa,222497,196452,3585,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,2533182,1375167,1144470,13545,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,608,1240,1074,2922,3390,3728,9,,,1332900000,Goa,1540000
10,Gujarat,1001563,886476,10199,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,95839140,50587686,44470345,781109,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,66181,89639,59024,214844,24485,10310,13,,,1332900000,Gujarat,67936000
11,Haryana,882895,811110,10142,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,38456364,22211262,16154764,90338,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,43915,70481,6836,121232,9558,7276,6,,,1332900000,Haryana,28672000
12,Himachal Pradesh,254410,234876,3916,2022-01-21,TT,38566027,488396,36058806,2022-01-21 13:30:00.843855,711538938,2022-01-20 00:00:00,2182108,1604312602,923635692,674069267,6607643,11867309,6267247,5540762,59300,https://www.icmr.gov.in/,347254,703,251777,572070,4105050,2871223,7548343,3020,2431,4657,10108,2368,1661,7,,,1332900000,Himachal Pradesh,7300000
