,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,Central Delhi,,,,,2236,2130,679,,,,,,28078.0,19085.0,15227.0,0,,,,,,,,1511714,1015682,15227,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
1,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,East Delhi,,,,,3164,2314,637,,,,,,35413.0,18307.0,11212.0,0,,,,,,,,1292718,1001372,11212,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
2,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,New Delhi,,,,,2039,1616,3281,,,,,,17642.0,12899.0,43252.0,0,,,,,,,,1087134,911957,43252,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
3,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,North Delhi,,,,,6341,2601,406,,,,,,43919.0,28337.0,10559.0,0,,,,,,,,1588508,1123156,10559,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
4,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,North East Delhi,,,,,2175,2816,618,,,,,,24205.0,19981.0,17677.0,0,,,,,,,,1355984,790548,17677,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
5,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,North West Delhi,,,,,3917,2738,634,,,,,,58526.0,27294.0,14735.0,0,,,,,,,,2018786,1377680,14735,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
6,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,Shahdara,,,,,2269,1645,531,,,,,,23751.0,14759.0,10518.0,0,,,,,,,,1186696,823914,10518,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
7,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,South Delhi,,,,,1814,1761,994,,,,,,28190.0,14879.0,20279.0,0,,,,,,,,1459318,1050234,20279,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
8,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,South East Delhi,,,,,2763,3015,1053,,,,,,38667.0,25053.0,19792.0,0,,,,,,,,1607419,1184082,19792,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
9,2022-01-21,DL,10756,38,17494,59629,37561,27466,10874,58587,100062.0,236.0,130145.0,404704.0,405997.0,236195.0,200303.0,South West Delhi,,,,,5431,3404,1011,,,,,,57729.0,30236.0,19300.0,0,,,,,,,,1912623,1487773,19300,0,2022-01-22 12:35:25.476196,19814000,,,,1771028,25541,1683533,34331522,16802603,12105259,200303,0,0.0,0.0
