"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","2","28","65778","0","4535","70307","0"
"Bageshwar","12","31","35724","0","2093","37813","3"
"Chamoli","46","69","49376","0","3213","52587","8"
"Champawat","0","1","62656","0","1912","64565","0"
"Dehradun","181","338","377125","18","33404","410394","35"
"Haridwar","38","76","309053","4","13166","322189","15"
"Nainital","268","312","90218","2","11395","101543","28"
"Pauri Garhwal","149","148","96252","0","5283","101528","16"
"Pithoragarh","220","86","42355","0","2560","44903","0"
"Rudraprayag","18","17","27781","0","2715","30496","3"
"Tehri Garhwal","55","66","38426","0","2384","40803","14"
"US Nagar","282","131","139584","1","8826","148386","56"
"Uttarkashi","49","220","41798","5","1678","43474","18"
"Total","1320","1523","1376126","30","93164","1468988","196"
