,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10119,9957,129,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,712262,343692,341326,27244,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,19,89,75,183,5,7,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2320780,2305587,14731,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,96723322,44631302,47498443,4593577,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,293,1255,44859,46407,98,42,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64516,64215,296,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,1737995,926118,774914,36963,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,1073,400,272,1745,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724508,716303,7988,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,46478014,24544667,21290618,642729,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,10160,25976,11091,47227,43,5,0,,,1332900000,Assam,34293000
4,Bihar,831762,818929,12257,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,135152678,71091282,61248367,2813029,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,26801,111134,98382,236317,152,67,1,,,1332900000,Bihar,119520000
5,Chandigarh,93378,91755,1165,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,2195495,1177933,965076,52486,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,158,553,192,903,96,55,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1153552,1138873,14036,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,40058964,20746450,18647040,665474,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,10599,29056,9621,49276,82,71,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11460,11444,4,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,1438989,777248,623496,38245,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,14,44,32,90,6,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1928841,1897091,26243,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,34863314,18112486,15251984,1498844,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,1781,5165,21597,28543,1447,1694,1,,,1332900000,Delhi,19814000
9,Goa,247820,243061,3833,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,2784366,1434885,1283562,65919,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,139,251,650,1040,149,128,0,,,1332900000,Goa,1540000
10,Gujarat,1229289,1216245,10946,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,111175349,54068757,53173072,3933520,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,6929,20785,26862,54576,380,209,0,,,1332900000,Gujarat,67936000
11,Haryana,1012944,999223,10622,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,43926653,23566079,19422101,938473,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,1777,11456,18734,31967,651,637,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,285642,281243,4140,2022-06-25,TT,43378234,524974,42761481,2022-06-25 12:49:44.012414,860258139,2022-06-24 00:00:00,363103,1968349416,1015625175,910546279,42177962,13244188,6601592,6227949,414647,https://www.icmr.gov.in/,15940,20,12425,475750,1018797,211860,1706407,367,1050,3369,4786,48,21,0,,,1332900000,Himachal Pradesh,7300000
