"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16970","16685","20","265"
"2","Chengalpattu","177689","172702","2437","2550"
"3","Chennai","573048","552889","11494","8665"
"4","Coimbatore","254330","250503","1305","2522"
"5","Cuddalore","64657","63684","97","876"
"6","Dharmapuri","29063","28701","81","281"
"7","Dindigul","33378","32681","45","652"
"8","Erode","107981","106890","380","711"
"9","Kallakurichi","31715","31398","107","210"
"10","Kancheepuram","76686","74796","622","1268"
"11","Kanyakumari","63481","62030","388","1063"
"12","Karur","25036","24583","88","365"
"13","Krishnagiri","44203","43733","108","362"
"14","Madurai","75875","74471","216","1188"
"15","Mayiladuthurai","23453","23117","16","320"
"16","Nagapattinam","21466","21056","49","361"
"17","Namakkal","54703","53970","214","519"
"18","Nilgiris","34518","34207","91","220"
"19","Perambalur","12207","11893","69","245"
"20","Pudukottai","30409","29960","28","421"
"21","Ramanathapuram","20744","20318","67","359"
"22","Ranipet","43902","42895","228","779"
"23","Salem","102812","100645","436","1731"
"24","Sivagangai","20572","20281","78","213"
"25","Tenkasi","27460","26934","40","486"
"26","Thanjavur","76603","75399","196","1008"
"27","Theni","43651","43099","29","523"
"28","Thirupathur","29520","28835","58","627"
"29","Thiruvallur","121883","118916","1102","1865"
"30","Thiruvannamalai","55464","54677","114","673"
"31","Thiruvarur","42079","41548","68","463"
"32","Thoothukudi","57061","56197","452","412"
"33","Tirunelveli","49917","49335","146","436"
"34","Tiruppur","99007","97471","508","1028"
"35","Trichy","79165","77734","327","1104"
"36","Vellore","51116","49301","670","1145"
"37","Villupuram","46229","45750","121","358"
"38","Virudhunagar","46695","45897","249","549"
"39","Airport Surveillance 
(International)","1158","1086","71","1"
"40","Airport Surveillance 
(Domestic)","1098","1084","13","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,67,432","27,07,779","22,828","36,825"
