TT|2022-05-18 07:55:09.679614|GetSource|ERR|File Not Found
TT|2022-05-18 09:55:09.951364|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 09:55:22.323055|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 11:55:10.708992|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 11:55:23.952159|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 19:55:11.134810|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 19:55:24.842027|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 20:55:11.159620|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 20:55:27.176070|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 21:55:11.455583|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 21:55:27.254416|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 22:55:11.166376|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 22:55:24.954268|ExtractFromHTML|OK|COMPLETED
TT|2022-05-18 23:55:11.120497|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-18 23:55:27.852134|ExtractFromHTML|OK|COMPLETED
TT|2022-05-19 07:55:11.399856|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
