TT|2022-06-07 07:55:11.601878|GetSource|ERR|File Not Found
TT|2022-06-07 09:55:09.718659|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 09:55:22.005696|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 11:55:10.527558|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 11:55:27.502388|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 19:55:10.528924|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 19:55:28.069395|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 20:55:11.198014|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 20:55:26.124089|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 21:55:09.427251|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 21:55:30.199998|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 22:55:10.116352|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 22:55:25.731152|ExtractFromHTML|OK|COMPLETED
TT|2022-06-07 23:55:09.611474|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-07 23:55:24.463644|ExtractFromHTML|OK|COMPLETED
TT|2022-06-08 07:55:10.090585|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-08 09:55:10.420883|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
