"Cumulative 
Samples 
Sent","Cumulative 
routine + 
Sentinel 
samples","Airport 
surveillance","CB NAAT","True 
NAT","POCT 
PCR","RT 
LAMP","Antigen 
Assay"
"45227779","19860545","77321","138878","892414","166452","51809","24040360"
