TT|2022-03-30 07:55:10.238296|GetSource|ERR|File Not Found
TT|2022-03-30 09:55:09.693494|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 09:55:22.530703|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 11:55:11.336416|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 11:55:26.026279|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 12:37:44.817825|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 12:37:58.930793|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 19:55:11.263759|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 19:55:26.962508|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 20:55:10.697839|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 20:55:29.039614|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 21:55:10.699142|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 21:55:26.777251|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 22:55:11.080667|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 22:55:29.566724|ExtractFromHTML|OK|COMPLETED
TT|2022-03-30 23:55:10.781434|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-30 23:55:31.663497|ExtractFromHTML|OK|COMPLETED
TT|2022-03-31 07:55:11.565260|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
