"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","5","3","71245","0","4909","76148","0"
"Bageshwar","0","0","39894","0","2161","42051","0"
"Chamoli","3","1","52508","1","3379","55885","0"
"Champawat","0","3","65719","0","1994","67710","0"
"Dehradun","142","148","424880","0","38985","463730","17"
"Haridwar","86","74","330209","0","14096","344275","4"
"Nainital","99","56","111058","3","13501","124489","8"
"Pauri Garhwal","12","16","109771","1","5598","115362","0"
"Pithoragarh","4","2","44828","0","2758","47574","0"
"Rudraprayag","5","0","32048","0","3062","35110","0"
"Tehri Garhwal","39","28","51736","0","2626","54355","3"
"US Nagar","45","25","165510","0","9339","174825","4"
"Uttarkashi","18","0","48031","0","1926","49955","0"
"Total","458","356","1547437","5","104334","1651469","36"
