"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","1","0","2050","17","0","0"
"East Jaintia Hills","0","0","0","2627","38","0","0"
"East Khasi Hills","26","0","0","47190","1075","53","2"
"Eastern West Khasi Hills","1","0","0","142","8","1","0"
"North Garo Hills","0","0","0","1881","9","0","0"
"Ri-Bhoi","1","3","0","10355","99","8","2"
"South Garo Hills","0","0","0","1343","13","0","0"
"South West Garo Hills","0","0","0","2095","20","1","0"
"South West Khasi Hills","0","0","0","2701","20","0","0"
"West Garo Hills","1","5","0","10771","80","39","2"
"West Jaintia Hills","0","0","0","7193","139","0","0"
"West Khasi Hills","0","0","0","5655","76","0","0"
"Total","29","9","0","94003","1594","102","6"
