"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","40","75","70234","2","4889","75117","0"
"Bageshwar","5","6","39637","0","2159","41792","0"
"Chamoli","59","39","51654","0","3351","55003","6"
"Champawat","27","25","65408","0","1992","67397","0"
"Dehradun","420","462","414107","17","38769","452741","37"
"Haridwar","138","209","325667","2","14039","339676","8"
"Nainital","210","200","106349","6","13327","119606","12"
"Pauri Garhwal","198","190","107954","2","5586","113533","0"
"Pithoragarh","14","17","44583","0","2746","47317","0"
"Rudraprayag","56","46","31183","0","3046","34229","0"
"Tehri Garhwal","177","304","48431","0","2617","51041","0"
"US Nagar","339","377","159025","0","9316","168317","26"
"Uttarkashi","27","70","47320","0","1917","49235","0"
"Total","1710","2020","1511552","29","103754","1615004","89"
