Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-08,OR,Angul,43858,389,43453,172873.0,655185,226462,881647,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Balangir,23362,125,23224,87867.0,883835,199717,1083552,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Balasore,40490,297,40004,9843.0,1115258,461497,1576755,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Bargarh,31068,334,30720,,708197,224933,933130,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Bhadrak,26348,147,26187,258173.0,957396,273204,1230600,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Boudh,12595,112,12483,496.0,240928,64737,305665,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Cuttack,93556,847,92167,5720.0,1186597,578665,1765262,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Deogarh,6494,50,6427,682.0,217802,50694,268496,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Dhenkanal,19806,243,19537,179477.0,665124,216893,882017,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Gajapati,9613,84,9517,715.0,277418,91164,368582,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Ganjam,33777,485,33272,750442.0,2130660,1359976,3490636,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Jagatsinghpur,27649,307,27174,46648.0,525000,219812,744812,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Jajpur,43485,169,43160,53956.0,956985,299430,1256415,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Jharsuguda,23826,175,23634,1663.0,383763,157512,541275,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Kalahandi,24292,209,24061,1458.0,782652,239260,1021912,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Kandhamal,11528,83,11440,1516.0,352651,120535,473186,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Kendrapara,24617,249,24315,382732.0,794615,266908,1061523,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Kendujhar,20950,171,20768,474504.0,974218,270698,1244916,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Khordha,169960,1521,166327,,1922153,1361200,3283353,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Koraput,19077,78,18979,1401.0,810834,305990,1116824,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Malkangiri,11657,49,11601,1841.0,325391,105233,430624,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Mayurbhanj,40436,281,39971,3307.0,1011244,317737,1328981,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Nabarangapur,23538,80,23455,162154.0,622481,136785,759266,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Nayagarh,23407,210,23171,1104.0,552488,172237,724725,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Nuapada,22871,84,22785,310.0,389867,93643,483510,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Puri,45183,456,44592,173340.0,995891,413371,1409262,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Rayagada,20128,167,19945,578.0,528544,148377,676921,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Sambalpur,31371,240,31023,2007.0,738137,335520,1073657,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,State Pool,30789,0,30264,,,,,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Subarnapur,13173,61,13100,,398322,129071,527393,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
2021-10-08,OR,Sundargarh,61614,588,60958,,1062233,430284,1492517,1030518,8291,1017714,20510358.0,23165869,9271545,32437414
