"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","0","2","70952","0","4904","75850","0"
"Bageshwar","2","3","39818","0","2161","41975","0"
"Chamoli","7","2","51915","0","3368","55281","0"
"Champawat","0","1","65621","0","1993","67611","0"
"Dehradun","98","110","420391","4","38903","459159","19"
"Haridwar","13","22","328026","0","14069","342065","5"
"Nainital","27","34","109192","2","13473","122595","6"
"Pauri Garhwal","80","82","109415","0","5593","115001","0"
"Pithoragarh","0","0","44755","0","2754","47497","0"
"Rudraprayag","3","2","31650","0","3059","34709","0"
"Tehri Garhwal","1","71","50309","0","2623","52925","0"
"US Nagar","8","9","163489","0","9331","172796","0"
"Uttarkashi","7","1","47771","0","1923","49692","0"
"Total","246","339","1533304","6","104154","1637156","30"
